headlines,text,date,author,read_more,image_url,inshorts_url,original_source,day
ED registers money laundering case against car designer Dilip Chhabria,The Enforcement Directorate on Thursday conducted searches at six locations linked to DC Motors owner and car designer Dilip Chhabria and also registered a money laundering case against him. Dilip was arrested in 2020 by the CIU team of Mumbai Police after his company was found to have allegedly availed loans of about ₹40 crore from non-banking financial companies.,2022-07-29,Ridham Gambhir,https://www.moneycontrol.com/news/business/ed-files-money-laundering-case-against-dc-motors-owner-dilip-chhabria-8911521.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/29_fri/img_1659068615305_410.jpg?,https://inshorts.com/en/news/ed-registers-money-laundering-case-against-car-designer-dilip-chhabria-1659071457777,Moneycontrol,Friday
"Tobacco packs to carry new image, health warning from December 1: Govt","The Union Health Ministry has said that tobacco products manufactured, imported, or packaged on or after December 1, 2022, will now display a new image along with the warning- 'Tobacco causes painful death'. Tobacco products that are manufactured, imported, or packaged on or after December 1, 2023, will display the warning 'Tobacco users die younger', the ministry added.",2022-07-29,Ridham Gambhir,https://theprint.in/india/tobacco-packs-to-get-new-image-health-warning-from-dec-1/1060115/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/29_fri/img_1659078968033_514.jpg?,https://inshorts.com/en/news/tobacco-packs-to-carry-new-image-health-warning-from-december-1-govt-1659079491474,The Print,Friday
Journalist shares pic of Indigo plane stuck in mud after skidding; airline responds,"Indigo has responded after a journalist shared a picture of the airline's plane stuck in mud in Assam's Jorhat. Dibya Bordoloi said that the plane got stuck after skidding off the runway during take-off. ""Sir, we're concerned to hear this and raising this right away with the concerned team...We hope you're well and comfortably travelled to your destination,"" Indigo responded.",2022-07-29,Ankush Verma,https://twitter.com/IndiGo6E/status/1552660955049369601?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/29_fri/img_1659067741971_878.jpg?,https://inshorts.com/en/news/journalist-shares-pic-of-indigo-plane-stuck-in-mud-after-skidding-airline-responds-1659068409007,Twitter,Friday
"US GDP falls for a second straight quarter, declines by 0.9% in Q2","The US GDP has fallen for a second straight quarter, shrinking in the last three months (Q2) by 0.9%. In the first quarter ending March, the US GDP had decreased at an annual rate of 1.6%. On Wednesday, the US Federal Reserve had hiked interest rates by 0.75% for the second consecutive time.",2022-07-28,Anmol Sharma,https://www.reuters.com/markets/europe/futures-fall-meta-qualcomm-forecasts-ahead-gdp-data-2022-07-28/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/28_thu/img_1659013442919_211.jpg?,https://inshorts.com/en/news/us-gdp-falls-for-a-second-straight-quarter-declines-by-09-in-q2-1659015207822,Reuters,Thursday
"Sensex surges over 500 points, Nifty crosses 17,000-mark for 1st time since May","BSE Sensex was up by over 500 points at 57366.44 points while Nifty advanced 160 points to cross the 17,000-mark for the first time since May on Friday. Tata Steel, Bajaj Finserv, Mahindra & Mahindra, L&T, Wipro and Nestle were among the gainers on Sensex, trading 2% higher, while Dr Reddy’s stock declined by 4% after its Q1 results.",2022-07-29,Ridham Gambhir,https://www.hindustantimes.com/business/sensex-opens-462-points-higher-at-57-320-nifty-above-17k-mark-1st-time-since-may-101659066342435-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/29_fri/img_1659066889980_61.jpg?,https://inshorts.com/en/news/sensex-surges-over-500-points-nifty-crosses-17000mark-for-1st-time-since-may-1659067883000,Hindustan Times,Friday
Jubilant FoodWorks to acquire 40% stake in Roadcast for ₹14.98cr in all-cash deal,"Jubilant FoodWorks has entered into an agreement to acquire 40% stake in Delhi-based Roadcast Tech Solutions for ₹14.98 crore in an all-cash deal. Founded by Vishal Jain, Rahul Mehra and Anshul Jain, Roadcast offers a logistics platform for management of last-mile delivery operations. Its delivery automation SaaS platform helps clients monitor their fleet and personnel in real-time.",2022-07-28,Daisy Mowke,https://www.bseindia.com/xml-data/corpfiling/AttachLive/37c06a65-5eeb-478a-bff5-f4faf0fdb441.pdf?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/28_thu/img_1659015346036_860.jpg?,https://inshorts.com/en/news/jubilant-foodworks-to-acquire-40-stake-in-roadcast-for-₹1498cr-in-allcash-deal-1659015806915,BSE,Thursday
Cryptocurrency exchange Zipmex files for bankruptcy protection,"Zipmex, the Southeast Asia-focused cryptocurrency exchange, filed for bankruptcy protection in Singapore, the company said. The solicitors of the Singapore-based cryptocurrency exchange had last week submitted five applications seeking moratoriums to prohibit legal proceedings for up to six months. Notably, Zipmex also resumed withdrawals last week, a day after suspending them on July 20.",2022-07-29,Srishty Choudhury,https://www.financialexpress.com/digital-currency/crypto-platform-zipmex-files-for-bankruptcy-protection-in-singapore/2610317/lite/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/29_fri/img_1659070055573_617.jpg?,https://inshorts.com/en/news/cryptocurrency-exchange-zipmex-files-for-bankruptcy-protection-1659072792401,Financial Express,Friday
Nissan India exports over 10 lakh vehicles from Chennai plant,"Nissan Motor India on Friday said that it had shipped over 10 lakh vehicles from the Renault-Nissan manufacturing facility in Chennai. After reaching the milestone, company officials said that Nissan had exported vehicles to 108 countries from its plant in Chennai since exports began in September 2010. Notably, the automaker's 10th lakh vehicle was a red-coloured Nissan Magnite.",2022-07-29,Srishty Choudhury,https://www.outlookindia.com/business/nissan-motor-india-ships-1-million-vehicles-reaches-significant-export-milestone-news-212762/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/29_fri/img_1659089165671_736.jpg?,https://inshorts.com/en/news/nissan-india-exports-over-10-lakh-vehicles-from-chennai-plant-1659094330385,Outlook India,Friday
PhonePe acquires IndusOS after settlement with majority shareholder,"PhonePe on Friday said that it has completed the acquisition of mobile platform OSLabs after reaching an amicable settlement with Affle Global Pte Limited, the company's majority shareholder. The digital payments company acquired Affle Global's entire stake at a premium. The deal comes after a long legal controversy between PhonePe and IndusOS' shareholders over the latter's valuation.",2022-07-29,Srishty Choudhury,https://www.moneycontrol.com/news/business/announcements/phonepe-acquires-indus-os-says-amicable-settlement-reached-with-affle-global-8913411.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/29_fri/img_1659080497463_879.jpg?,https://inshorts.com/en/news/phonepe-acquires-indusos-after-settlement-with-majority-shareholder-1659087646141,Moneycontrol,Friday
US asks insurers to still cover birth control after abortion ruling,"A month after the US Supreme Court's abortion ruling, the Joe Biden administration warned health insurance providers against limiting coverage of contraceptives. The administration said that the Affordable Care Act required insurance plans to provide free birth control and family planning counselling. Not abiding by this would be a violation of federal law, it added.",2022-07-29,Srishty Choudhury,https://www.reuters.com/business/healthcare-pharmaceuticals/us-says-insurers-must-still-cover-birth-control-after-supreme-court-abortion-2022-07-28/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/29_fri/img_1659077291234_840.jpg?,https://inshorts.com/en/news/us-asks-insurers-to-still-cover-birth-control-after-abortion-ruling-1659093984278,Reuters,Friday
Rupee opens at 79.39 against US dollar in early trade,"The rupee gained 30 paise to open at 79.39 against the US dollar on Friday. This is the strongest the Indian currency has been in three weeks. Fresh foreign fund inflows into capital markets and a firm trend in domestic equities helped strengthen the rupee. At the interbank foreign exchange, the rupee opened at 79.55 against the dollar.",2022-07-29,Srishty Choudhury,https://www.reuters.com/world/india/indian-rupee-highest-nearly-3-weeks-tracks-broad-dollar-losses-2022-07-29/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/29_fri/img_1659074630686_421.jpg?,https://inshorts.com/en/news/rupee-opens-at-7939-against-us-dollar-in-early-trade-1659078138829,Reuters,Friday
Nestle India's June quarter profit falls 4.3% to ₹515.34 cr,"Nestle India Limited on Thursday reported a 4.31% fall in its net profit at ₹515.34 crore for the quarter ended June 30. The FMCG major had posted a net profit of ₹538.58 crore in the corresponding period last financial year. Nestle India's net sales surged by 15.72% to ₹4,006.86 crore as against ₹3,462.35 crore a year ago, it said.",2022-07-28,Srishty Choudhury,https://www.moneycontrol.com/news/business/earnings/nestle-india-q2-earnings-profit-declines-4-to-rs-515-crore-misses-estimates-8904711.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/28_thu/img_1659006113328_750.jpg?,https://inshorts.com/en/news/nestle-indias-june-quarter-profit-falls-43-to-₹51534-cr-1659007831647,Moneycontrol,Thursday
"Dr Reddy's Q1 profit soars 108% to ₹1,188 crore","Dr Reddy's Laboratories on Thursday posted a 108% y-o-y rise in its consolidated profit after tax (PAT) for the quarter ended June 30 at ₹1,187.6 crore. The PAT in the corresponding period in the previous fiscal was ₹570.8 crore. The surge was propelled by a substantial rise in income from the Suboxone settlement agreement and brand divestments, the company said.",2022-07-29,Srishty Choudhury,https://www.financialexpress.com/industry/other-income-pushes-dr-reddys-pat-up-108-at-rs-1188-cr-in-q1/2609848/lite/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/29_fri/img_1659065586621_723.jpg?,https://inshorts.com/en/news/dr-reddys-q1-profit-soars-108-to-₹1188-crore-1659094170581,Financial Express,Friday
"Oil prices surge on OPEC+ meeting concerns, weaker US dollar","Oil prices gained nearly $1 in early trade on Friday. US WTI futures for September delivery rose by $1.09 to $97.51 a barrel, while Brent futures for September settlement rose by 86 cents to $108 a barrel. The rally was led by a weaker US dollar and concerns over next week's meeting of the OPEC and allies, including Russia.",2022-07-29,Srishty Choudhury,https://www.reuters.com/business/energy/oil-prices-rise-tight-supply-attention-turns-opec-meeting-2022-07-29/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/29_fri/img_1659063608442_755.jpg?,https://inshorts.com/en/news/oil-prices-surge-on-opec+-meeting-concerns-weaker-us-dollar-1659082348528,Reuters,Friday
"Sony's Q1 profit rises 3% to $1.6 billion, sales jump by 2%","Sony’s profit rose by 3% in the quarter ended June and totalled $1.6 billion (218 billion yen), the Japanese electronics and entertainment major said on Friday. The company's quarterly sales surged by 2% to $17.4 billion (2.31 trillion yen) propelled by strong demand in its music operations. However, sales in the video games sector and technology services dropped.",2022-07-29,Srishty Choudhury,https://apnews.com/article/covid-technology-health-japan-aac434222e332cbeb219e507a4ffdd9f?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/29_fri/img_1659086694659_453.jpg?,https://inshorts.com/en/news/sonys-q1-profit-rises-3-to-$16-billion-sales-jump-by-2-1659093879251,The Associated Press,Friday
"Sensex jumps 1,000 points, Nifty crosses 16,900","Indian equity benchmarks rallied on Thursday, led by strong buying interest in technology and financial stocks. BSE Sensex jumped over 1,000 points or 1.79% to 56,817 in the afternoon trade, while the broader NSE Nifty moved 266 points or 1.60% higher to trade at 16,908. Infosys, Kotak Mahindra Bank and Wipro were among top gainers.",2022-07-28,Ankush Verma,https://www.news18.com/news/business/markets/sensex-jumps-over-900-pts-nifty-near-16900-key-factors-why-market-is-rising-today-5640247.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/28_thu/img_1658995830757_125.jpg?,https://inshorts.com/en/news/sensex-jumps-1000-points-nifty-crosses-16900-1658996670798,News18,Thursday
SpiceJet shares hit 2-year low after airline's flight operations cut by 50%,"Shares of SpiceJet tanked as much as 10% on the BSE in Thursday's early trading session, hitting a 2-year low. This comes after DGCA ordered the Indian airline company to cut its approved fleet to 50% this summer for eight weeks. The DGCA order came as the airline reported multiple snags in a short period of time.",2022-07-28,Ankush Verma,https://www.bseindia.com/stock-share-price/spicejet-ltd/spicejet/500285/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/28_thu/img_1658992769339_385.jpg?,https://inshorts.com/en/news/spicejet-shares-hit-2year-low-after-airlines-flight-operations-cut-by-50-1658994049716,bseindia.com,Thursday
"Oil price rises as Russia cuts gas flow to Europe, US supply concerns","Amid a report of lower inventories in the US and Russia cutting gas flows to Europe, oil price rose by $1 a barrel. Brent crude rose by $1.19 to $105.59 a barrel, while WTI crude gained $1.47 to settle at $96.45. After Russia's invasion of Ukraine in February, oil reached a 14-year high of $139 a barrel in March.",2022-07-27,Srishty Choudhury,https://www.reuters.com/business/energy/oil-rises-us-crude-stock-drawdown-2022-07-27/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/27_wed/img_1658934653988_696.jpg?,https://inshorts.com/en/news/oil-price-rises-as-russia-cuts-gas-flow-to-europe-us-supply-concerns-1658941113106,Reuters,Wednesday
Meta posts its first ever quarterly drop in revenue,"Meta has recorded its first ever quarterly drop in revenue. Total revenue fell 1% to $28.8 billion in the second quarter ended June 30, from $29.1 billion last year. The company said it expects third-quarter revenue to fall to $26 billion and $28.5 billion, which would make it a second year-over-year drop in a row.",2022-07-28,Ankush Verma,https://www.hindustantimes.com/business/facebook-parent-meta-posts-first-revenue-decline-in-history-101658958388150-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/28_thu/img_1658987392399_7.jpg?,https://inshorts.com/en/news/meta-posts-its-first-ever-quarterly-drop-in-revenue-1658988626983,Hindustan Times,Thursday
Who are the richest Indian women as per Hurun?,"HCL Technologies' chairperson Roshni Nadar Malhotra has retained her position as India's richest woman, with a 54% jump in her wealth to ₹84,330 crore in 2021, as per the Kotak Private Banking-Hurun list. Nykaa Founder Falguni Nayar is the richest self-made woman with a net worth of ₹57,520 crore. Biocon's Kiran Mazumdar-Shaw is the third richest woman in the country.",2022-07-27,Daisy Mowke,https://www.moneycontrol.com/news/business/roshni-nadar-malhotra-tops-kotak-hurun-list-of-wealthiest-indian-women-falguni-nayar-second-8898041.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/27_wed/img_1658927296575_853.jpg?,https://inshorts.com/en/news/who-are-the-richest-indian-women-as-per-hurun-1658928236643,Moneycontrol,Wednesday
US Federal Reserve hikes interest rates by 0.75% for the 2nd consecutive time,"The US Federal Reserve System on Wednesday raised its benchmark interest rate by 0.75% for the second straight time, matching the largest increase since 1994. The move will raise its key rate to a range of 2.25% to 2.5%, its highest level since 2018. This comes after annual inflation in US hit a new four-decade high of 9.1% in June.",2022-07-28,Anmol Sharma,https://www.reuters.com/markets/us/fed-unveil-another-big-rate-hike-signs-economic-slowdown-grow-2022-07-27/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/27_wed/img_1658946334801_51.jpg?,https://inshorts.com/en/news/us-federal-reserve-hikes-interest-rates-by-075-for-the-2nd-consecutive-time-1658946606189,Reuters,Thursday
"World's richest family, the Waltons, loses $11.4 bn as shares of Walmart decline by 8%","World's richest family, the Waltons, lost $11.4 billion on Tuesday after Walmart Inc slashed its earnings outlook for the second time this year. Shares of the retailer, which is controlled by the family, tumbled nearly 8% in New York trading. Walmart Inc said adjusted earnings per share will decline as much as 13% this year.",2022-07-27,Ankush Verma,https://www.news18.com/amp/news/business/walmart-share-fall-pulls-down-world-richest-familys-net-worth-by-11-4-billion-check-details-5634817.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/27_wed/img_1658913374633_797.jpg?,https://inshorts.com/en/news/worlds-richest-family-the-waltons-loses-$114-bn-as-shares-of-walmart-decline-by-8-1658915738862,News18,Wednesday
"Sensex jumps to 55,816 points, Nifty settles at 16,641","The benchmark indices bounced back on Wednesday, ending a two-day losing streak. The Sensex jumped 0.99% to end at 55,816.32 points, while the Nifty surged 0.96% to 16,641.8 points. The recoveries were supported by buying in IT and bank stocks. Sun Pharma, L&T and SBI emerged as the biggest gainers, while Bharti Airtel, Kotak Mahindra Bank and Bajaj Auto slipped.",2022-07-27,Srishty Choudhury,https://www.moneycontrol.com/news/business/markets/share-market-live-updates-stock-market-today-july-27-latest-news-bse-nse-sensex-nifty-covid-coronavirus-maruti-suzuki-tata-motors-bajaj-finance-biocon-colgate-palmolive-larsen-toubro-tata-power-wipro-8895531.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/27_wed/img_1658923982849_871.jpg?,https://inshorts.com/en/news/sensex-jumps-to-55816-points-nifty-settles-at-16641-1658925809274,Moneycontrol,Wednesday
"Wall Street rises after Alphabet, Microsoft's quarterly results","With Microsoft and Alphabet posting a surge in quarterly results, the investor sentiment at Wall Street was lifted on Wednesday. Alphabet shares rose by 4.5% propelled by Google ad sales, while Microsoft rose by 3.1% following its double-digit fiscal revenue growth forecast. S&P 500 Communication Services index rose for the first time in five days and tech stocks surged 2.8%.",2022-07-27,Srishty Choudhury,https://www.reuters.com/markets/europe/microsoft-alphabet-results-spark-rally-megacap-stocks-2022-07-27/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/27_wed/img_1658936803848_46.jpg?,https://inshorts.com/en/news/wall-street-rises-after-alphabet-microsofts-quarterly-results-1658943446167,Reuters,Wednesday
Maruti Suzuki India reports 130% surge in net profit in Q1FY23,"Maruti Suzuki India on Wednesday reported 130% surge in net profit to ₹1,012.8 crore for Q1FY23. The carmaker attributed the surge mainly to a low base in the year-ago period. It had posted a net profit of ₹440.80 crore in the April-June quarter of the last fiscal when the company's earnings were adversely hit due to second wave of COVID-19.",2022-07-27,Srishty Choudhury,https://aninews.in/news/business/maruti-suzuki-q1-profit-surges-130-per-cent-due-to-low-base20220727152443/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/27_wed/img_1658917455947_493.jpg?,https://inshorts.com/en/news/maruti-suzuki-india-reports-130-surge-in-net-profit-in-q1fy23-1658922760864,ANI News,Wednesday
Asia's richest woman Yang Huiyan loses half her fortune in China property crisis,"Asia's wealthiest woman lost more than half her fortune over the past year as China's real estate sector was hit by a cash crunch, according to the Bloomberg Billionaires Index. Yang Huiyan, a majority shareholder in Chinese property giant Country Garden, saw her net worth plunge by more than 52% to $11.3 billion from $23.7 billion a year ago.",2022-07-28,Ankush Verma,https://www.bqprime.com/amp/bloomberg/china-property-crisis-asia-s-richest-woman-yang-huiyan-loses-half-her-fortune?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/28_thu/img_1658985368393_879.jpg?,https://inshorts.com/en/news/asias-richest-woman-yang-huiyan-loses-half-her-fortune-in-china-property-crisis-1658988335161,BQ Prime,Thursday
