headlines,text,date,author,read_more,image_url,inshorts_url,original_source,day
If 12 MPs apologise then their suspension can be revoked: Govt,"The government was ""compulsorily forced"" to suspend 12 opposition MPs from Rajya Sabha but will consider revoking the suspension if they apologise to the Speaker and the House for their ""misbehaviour"", Pralhad Joshi, Parliamentary Affairs Minister said. The Rajya Sabha suspended 12 members on Monday for alleged unruly behaviour during the Monsoon Session.",2021-11-30,Sakshi Sharma,https://www.financialexpress.com/india-news/suspension-of-rajya-sabha-mps-govt-says-it-can-revoke-suspension-if-mps-apologise-opposition-firm-on-its-stand/2378804/lite/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/30_tue/img_1638251434419_859.jpg?,https://inshorts.com/en/news/if-12-mps-apologise-then-their-suspension-can-be-revoked-govt-1638253013802,The Financial Express,Tuesday
No one expects these to go viral: Tharoor shares group pics after selfie with women MPs,"After Shashi Tharoor was trolled for his selfie with women MPs captioned, 'Who says...Lok Sabha isn’t an attractive place to work?', the Congress MP shared more group pictures with MPs. The latest pictures had several male MPs in them. ""More comradeship in Parliament as MPs assemble...but no one expects these to go viral...Though I'm an equal-opportunity offender!"" Tharoor wrote.",2021-11-30,Anmol Sharma,https://www.latestly.com/socially/india/politics/shashi-tharoor-posts-another-group-selfie-after-the-photo-with-women-mps-went-viral-says-no-one-expects-these-to-go-viral-3105833.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/30_tue/img_1638255661363_972.jpg?,https://inshorts.com/en/news/no-one-expects-these-to-go-viral-tharoor-shares-group-pics-after-selfie-with-women-mps-1638257025083,LatestLY,Tuesday
BJP to host cricket league named after Article 370 in Shah's constituency in Gujarat,"BJP in Gujarat's Gandhinagar, the Lok Sabha constituency of Home Minister Amit Shah, will host tournaments in cricket and kabaddi under the Gandhinagar Loksabha Premier League 370 or GLPL 370 to ""draw maximum number of youth"", BJP leaders said. BJP leader Jitubhai Patel said the league is named after Article 370 and there are plans to start tournaments in December.",2021-11-30,Apaar Sharma,None,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/30_tue/img_1638245414385_209.jpg?,https://inshorts.com/en/news/bjp-to-host-cricket-league-named-after-article-370-in-shahs-constituency-in-gujarat-1638246206917,Inshorts,Tuesday
Teachers' body in Bihar protest over delay in getting appointment letters,"Around 500 candidates who have qualified for teaching posts in Bihar government schools have started an indefinite dharna in Patna protesting against the delay in the issuance of appointment letters. The state president of the protesting teachers' body, Rajendra Singh, said the government assured them of giving appointment letters by August 15. ""We need to intensify the stir,"" he added.",2021-11-29,Jigyasu Joshi,None,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/29_mon/img_1638181967095_218.jpg?,https://inshorts.com/en/news/teachers-body-in-bihar-protest-over-delay-in-getting-appointment-letters-1638183813905,Inshorts,Monday
Leaders of Oppn parties of RS to meet tomorrow over suspension of 12 MPs,"The leaders of Opposition on Monday issued a joint statement condemning the ""unwarranted and undemocratic"" suspension of 12 MPs of the Rajya Sabha. The leaders of Opposition parties will meet on Tuesday to deliberate on the future course of action to resist the government's ""authoritarian decision"". The suspended MPs include six from Congress, two each from TMC and Shiv Sena.",2021-11-29,Jigyasu Joshi,https://twitter.com/ANI/status/1465277020665827337?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/29_mon/img_1638189593860_930.jpg?,https://inshorts.com/en/news/leaders-of-oppn-parties-of-rs-to-meet-tomorrow-over-suspension-of-12-mps-1638191103489,ANI,Monday
Long live debate-less Parliamentary democracy: Chidambaram,"Congress leader P Chidambaram on Tuesday criticised the government for repealing the three farm laws without discussion, saying, ""Long live debate-less Parliamentary democracy."" He added that PM Narendra Modi had offered to debate ""any issue"" ahead of the Parliament's Winter Session, but on ""first day and on the first item of business, the farm bills were repealed without a debate!""",2021-11-30,Medhaa Gupta,None,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/30_tue/img_1638258584898_194.jpg?,https://inshorts.com/en/news/long-live-debateless-parliamentary-democracy-chidambaram-1638264512526,Inshorts,Tuesday
BJP is not very different from family-run parties: Shiv Sena,"The Shiv Sena in its mouthpiece Saamana claimed that BJP is not very different from family-run parties and termed their regime ""autocratic"". This came after PM Narendra Modi called such political parties 'threats to democracy'. ""The biggest threat to democracy is..to come to power democratically and [rule autocratically]...(Congress) has not sold the pillars of democracy,” the editorial read.",2021-11-29,Disha Jana,https://www.hindustantimes.com/india-news/bjp-not-very-different-from-family-run-parties-claims-shiv-sena-101638185786967-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/29_mon/img_1638191720415_891.jpg?,https://inshorts.com/en/news/bjp-is-not-very-different-from-familyrun-parties-shiv-sena-1638210264719,Hindustan Times,Monday
EC grants PMC extension to submit delimitation draft of electoral panel,"The state election commission on Tuesday granted extra time to the Pune Municipal Corporation (PMC) till December 6, to submit a draft of delimitation of the electoral panel, ahead of civic polls. The delimitation process will determine the electoral area to elect 173 corporators for the next five-year term. The ongoing term will end in March 2022.",2021-11-30,Disha Jana,None,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/30_tue/img_1638266879564_116.jpg?,https://inshorts.com/en/news/ec-grants-pmc-extension-to-submit-delimitation-draft-of-electoral-panel-1638272902393,Inshorts,Tuesday
Unfortunate that farm laws repealed without discussion: Rahul Gandhi,"Speaking on the passage of the Farm Laws Repeal Bill, 2021 in the Parliament without any discussion, Congress leader Rahul Gandhi said, ""It's unfortunate that the farm laws were repealed without any discussion."" ""This government is scared of holding a discussion,"" Gandhi added. The bill was passed amid a ruckus by Opposition in the Upper House.",2021-11-29,Shailesh,https://www.hindustantimes.com/india-news/govt-scared-of-discussions-rahul-gandhi-on-passage-of-farm-laws-repeal-bill-101638177707475-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/29_mon/img_1638181414053_610.jpg?,https://inshorts.com/en/news/unfortunate-that-farm-laws-repealed-without-discussion-rahul-gandhi-1638182923632,Hindustan Times,Monday
Govt's claims to justify abrogation of Art 370 proved wrong: Omar,"National Conference leader Omar Abdullah said on Sunday that all of the BJP-led government's claims with regard to J&K to justify the abrogation of Article 370 have ""proved wrong"". ""The reality is that J&K is faced with destruction, helplessness, unemployment, poverty and injustice after the August 2019 development,"" he added. Omar was addressing a rally at the Doda bus stand.",2021-11-29,Medhaa Gupta,https://www.hindustantimes.com/cities/chandigarh-news/all-government-claims-to-justify-abrogation-of-article-370-proved-wrong-omar-abdullah-101638133162914-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/29_mon/img_1638178596309_74.jpg?,https://inshorts.com/en/news/govts-claims-to-justify-abrogation-of-art-370-proved-wrong-omar-1638179940132,Hindustan Times,Monday
Never witnessed bill passage without Oppn being allowed to speak: Jaya,"Samajwadi Party MP Jaya Bachchan on Monday criticised the Centre for passing the Farm Laws Repeal Bill 2021 in Parliament without a discussion. She said she never witnessed ""such an atmosphere in the Parliament where the Opposition was not even allowed to speak"". ""I do not understand the way the proceedings are going on in the Parliament,"" Bachchan added.",2021-11-29,Jigyasu Joshi,https://www.aninews.in/news/national/general-news/never-witnessed-bill-passage-without-opposition-being-allowed-to-speak-jaya-bachchan20211129151752/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/29_mon/img_1638184712291_486.jpg?,https://inshorts.com/en/news/never-witnessed-bill-passage-without-oppn-being-allowed-to-speak-jaya-1638187246214,ANI,Monday
"Captain Amarinder Singh meets Haryana CM, says 'it was courtesy meeting'","Former Punjab CM Captain Amarinder Singh on Monday met Haryana CM Manohar Lal Khattar in Chandigarh. ""This was a courtesy meeting,"" Singh said, adding, ""Our membership drive is going great...We (with our allies) will form the government (in Punjab)."" Singh had earlier said his new party, Punjab Lok Congress, may go for a seat-sharing arrangement with BJP for Punjab elections.",2021-11-29,Jigyasu Joshi,https://twitter.com/ANI/status/1465241045566824449?s=19&t=8nXXo7nqgVh6nvnT8GDWgQ&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/29_mon/img_1638178005366_957.jpg?,https://inshorts.com/en/news/captain-amarinder-singh-meets-haryana-cm-says-it-was-courtesy-meeting-1638180941941,ANI,Monday
Over 6 lakh Indians gave up their citizenship in last 5 years: Govt,"Over six lakh Indians have given up their citizenship in the last five years, the Centre informed Lok Sabha on Tuesday. In a written reply, the government said that 1,33,049 Indians gave up Indian citizenship in 2017, 1,34,561 in 2018, 1,44,017 in 2019 and 85,248 in 2020. According to the Centre, total 1,33,83,718 Indian nationals are living in foreign countries.",2021-11-30,Jigyasu Joshi,https://www.freepressjournal.in/amp/india/over-six-lakh-indians-gave-up-their-citizenship-in-last-five-years-says-minister-nityanand-rai?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/30_tue/img_1638267921009_82.jpg?,https://inshorts.com/en/news/over-6-lakh-indians-gave-up-their-citizenship-in-last-5-years-govt-1638269162766,Free Press Journal,Tuesday
"Govt should mend its way & bring law on MSP, else Jan 26 isn't far: Tikait","Bhartiya Kisan Union (BKU) leader Rakesh Tikait has said that the central government ""should mend its way"" and bring a law on minimum support price (MSP). ""January 26 (Republic Day) is not far and four lakh tractors and farmers all are present,"" Tikait added. ""The hooliganism they [government] want to resort to is not going to work,"" he said.",2021-11-29,Shreyasi Banerjee,https://www.timesnownews.com/amp/india/article/rakesh-tikait-threatens-centre-with-4-lakh-tractors-on-january-26-asks-it-to-mend-its-ways/836032?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/29_mon/img_1638175005437_679.jpg?,https://inshorts.com/en/news/govt-should-mend-its-way-bring-law-on-msp-else-jan-26-isnt-far-tikait-1638177031051,Times Now,Monday
Opposition protests at Parliament premises over 12 MPs suspension,"A video of Opposition leaders protesting at the Mahatma Gandhi statue at the Parliament premises in Delhi on Tuesday, demanding the revocation of the suspension of 12 MPs of Rajya Sabha, has surfaced online. Opposition MPs had also staged a walk-out from Lok Sabha and Rajya Sabha after Rajya Sabha Chairman M Venkaiah Naidu rejected the revocation of the suspension.",2021-11-30,Medhaa Gupta,https://twitter.com/ANI/status/1465566045263986692?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/30_tue/img_1638254774140_693.jpg?,https://inshorts.com/en/news/opposition-protests-at-parliament-premises-over-12-mps-suspension-1638258528361,ANI News,Tuesday
Unemployed Rajasthani youth protest outside Cong office in Lucknow,"A group of unemployed youth from Rajasthan is protesting outside the Congress party headquarters in Lucknow under the banner of Rajasthan Berozgar Ekikrut Mahasangh (RBEM). ""For the past 47 days, we have been protesting in Jaipur. We want to meet Priyanka Gandhi Vadra,"" RBEM President Upen Yadav said. Some of RBEM's demands are related to recruitment in state government jobs.",2021-11-29,Shailesh,None,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/29_mon/img_1638191158650_833.jpg?,https://inshorts.com/en/news/unemployed-rajasthani-youth-protest-outside-cong-office-in-lucknow-1638192694924,Inshorts,Monday
Sisodia names 250 Delhi govt schools to compare with Punjab,Delhi Deputy CM Manish Sisodia has released a list of 250 government schools in the national capital that have been transformed under AAP government and asked the Punjab government to do the same so as to compare the condition of the schools. This comes after Punjab Education Minister Pargat Singh accepted Sisodia's challenge to compare the two states' education models.,2021-11-30,Medhaa Gupta,https://news.abplive.com/news/india/punjab-election-manish-sisodia-challenges-cm-charanjit-channi-over-development-of-govt-schools-rts-1496517/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/30_tue/img_1638249745212_723.jpg?,https://inshorts.com/en/news/sisodia-names-250-delhi-govt-schools-to-compare-with-punjab-1638254168339,ABP Live,Tuesday
"Ex-scrap dealer with ₹1,744 cr of assets is richest candidate in K'taka's poll history","Former scrap dealer, 54-year-old Yusuf Sharif is the wealthiest candidate in the upcoming Karnataka Legislative Council polls and in the state’s electoral history after he declared assets over ₹1,744 crore. Hailing from the Kolar Gold Fields region, Sharif studied till class five and claims his fortune changed when he found 13 kg gold in the mill tanks bought by him.",2021-11-26,Ridham Gambhir,None,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/26_fri/img_1637937481609_159.jpg?,https://inshorts.com/en/news/exscrap-dealer-with-₹1744-cr-of-assets-is-richest-candidate-in-ktakas-poll-history-1637940216494,Inshorts,Friday
BJP to form government in Maharashtra in March: Union Minister,"Union Minister Narayan Rane on Friday claimed BJP will form a government in Maharashtra by March. His comments came on a day when former Maharashtra CM Devendra Fadnavis, BJP state leader Chandrakant Patil, NCP chief Sharad Pawar and NCP's Praful Patel visited Delhi. Rane also said toppling and forming governments is done in secrecy and he can't talk about it.",2021-11-26,Shalini Ojha,None,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/26_fri/img_1637930293514_592.jpg?,https://inshorts.com/en/news/bjp-to-form-government-in-maharashtra-in-march-union-minister-1637931467901,Inshorts,Friday
"'Some people are doing recce of my house', claims Nawab Malik, shares pics","Maharashtra minister Nawab Malik has claimed that some people were surveying his house and school for the past few days and shared pictures of the alleged suspects. ""Let me know if anyone recognises them,"" said Malik while sharing the pictures. He also alleged that some people want to implicate him in a ""false case like (ex-Maharashtra Home Minister) Anil Deshmukh"".",2021-11-27,Sakshita Khosla,https://www.freepressjournal.in/amp/mumbai/conspiracy-to-trap-me-like-anil-deshmukh-will-complain-to-amit-shah-nawab-malik?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/27_sat/img_1638013801236_165.jpg?,https://inshorts.com/en/news/some-people-are-doing-recce-of-my-house-claims-nawab-malik-shares-pics-1638014804357,Free Press Journal,Saturday
Govt can't be wished away like that: Malik as Rane says MVA will fall,"NCP leader and Maharashtra minister Nawab Malik on Friday said a government can't be wished away through prayers, dreams and predictions. His response came after BJP leader Narayan Rane claimed Maha Vikas Aghadi alliance will collapse and BJP government will be formed in March. ""Government can neither be ousted nor be set up...Our MLAs will not get scared,"" Malik added.",2021-11-26,Shalini Ojha,https://www.hindustantimes.com/india-news/you-wish-nawab-malik-replies-to-narayan-rane-s-mva-will-collapse-in-march-comment-101637933373387-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/26_fri/img_1637940484677_9.jpg?,https://inshorts.com/en/news/govt-cant-be-wished-away-like-that-malik-as-rane-says-mva-will-fall-1637944665938,Hindustan Times,Friday
Nitish Kumar used to smoke marijuana: RJD MLA on liquor ban in Bihar,"Rashtriya Janata Dal (RJD) MLA Rajvanshi Mahto has alleged that Bihar Chief Minister Nitish Kumar used to ""smoke marijuana"". ""Marijuana comes under the category of inebriation...Why is he (Kumar) not leaving the addiction of marijuana?"" Mahto added. Mahto's statement comes after Kumar took an oath on Friday to not consume alcohol in a bid to implement liquor ban in Bihar.",2021-11-28,Shreyasi Banerjee,https://www.latestly.com/india/politics/nitish-kumar-used-to-smoke-marijuana-alleges-rjd-mla-rajvanshi-mahto-3100007.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/28_sun/img_1638095656995_676.jpg?,https://inshorts.com/en/news/nitish-kumar-used-to-smoke-marijuana-rjd-mla-on-liquor-ban-in-bihar-1638097061279,LatestLY,Sunday
"Eggs, stones hurled at Odisha MP Aparajita Sarangi's vehicle, 2 detained","Eggs and stones were reportedly hurled at Odisha BJP MP Aparajita Sarangi's vehicle near Bhubaneswar allegedly by Congress workers, as they protested against unemployment and rising prices of various commodities. Police have detained two persons in this connection. ""I am a woman MP and I am not safe. It's the duty of the government to provide me security,"" Sarangi said.",2021-11-26,Shreyasi Banerjee,https://www.freepressjournal.in/amp/india/watch-video-bjp-congress-workers-throw-eggs-at-odisha-leaders-car?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/26_fri/img_1637923056083_485.jpg?,https://inshorts.com/en/news/eggs-stones-hurled-at-odisha-mp-aparajita-sarangis-vehicle-2-detained-1637926352010,Free Press Journal,Friday
Ruling BJP wins 217 out of 222 seats in Tripura civic body elections,"The ruling BJP on Sunday won 217 out of 222 seats across 14 civic bodies which went to polls on November 25. CPI(M), which won in all the urban bodies in the last civic polls, has won three seats in Kailashahar and Ambassa Municipal Councils and Panisagar Nagar panchayat. TMC, meanwhile, won one seat at Ambassa Nagar panchayat.",2021-11-28,Sakshita Khosla,https://www.freepressjournal.in/amp/india/tripura-civic-polls-ruling-bjp-comes-out-a-raging-winner-wins-217-of-222-seats?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/28_sun/img_1638103226782_343.jpg?,https://inshorts.com/en/news/ruling-bjp-wins-217-out-of-222-seats-in-tripura-civic-body-elections-1638104312616,Free Press Journal,Sunday
"If a party is run by 1 family for many generations, it isn't good for democracy: PM","During the Constitution Day celebrations in Parliament, PM Narendra Modi said, ""If a party is run by one family for many generations, then it isn't good for a healthy democracy."" PM Modi further said the ""constitutional spirit is hurt"" when political parties lose their democratic character. ""How can parties which have lost their democratic character protect democracy?"" the PM added.",2021-11-26,Shreyasi Banerjee,https://www.financialexpress.com/india-news/dynasty-politics-a-concern-for-those-who-believe-in-democracy-pm-modis-dig-at-congress-in-constitution-day-address/2376526/lite/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/26_fri/img_1637914609966_625.jpg?,https://inshorts.com/en/news/if-a-party-is-run-by-1-family-for-many-generations-it-isnt-good-for-democracy-pm-1637916712681,The Financial Express,Friday
"T'gana Speaker tests COVID +ve; had attended wedding with KCR, Jagan",Telangana's Assembly Speaker Pocharam Srinivas Reddy revealed on Thursday that he has tested positive for COVID-19 and asked those who contacted him recently to get themselves tested. This development came days after Reddy's granddaughter got married. Her wedding was attended by Telangana CM KCR and Andhra Pradesh CM Jagan Reddy. The Speaker said he got hospitalised on doctor's instructions.,2021-11-26,Shalini Ojha,https://www.thenewsminute.com/article/telangana-assembly-speaker-pocharam-srinivas-reddy-tests-positive-coronavirus-158015?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/11_nov/26_fri/img_1637926957934_200.jpg?,https://inshorts.com/en/news/tgana-speaker-tests-covid-+ve-had-attended-wedding-with-kcr-jagan-1637929908779,The News Minute,Friday
