headlines,text,date,author,read_more,image_url,inshorts_url,original_source,day
BJP won due to Hindutva and polarisation: Ashok Gehlot on poll results,"Rajasthan CM Ashok Gehlot said that the BJP won in the Assembly polls because they spoke ""cleverly"" in the name of Hindutva, polarisation. ""Everyone knows about the COVID situation in the country and UP. Still, the Opposition lagged behind as they (BJP) speak cleverly. It changed people's minds. I believe truth triumphs in the end,"" Gehlot added.",2022-03-12,Subhangi Singh,https://twitter.com/ANI/status/1502524826191560705?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/12_sat/img_1647071071208_467.jpg?,https://inshorts.com/en/news/bjp-won-due-to-hindutva-and-polarisation-ashok-gehlot-on-poll-results-1647075894899,Twitter,Saturday
Congress' Dipika Pandey resigns post debacle in Uttarakhand polls,"Congress' Jharkhand MLA Dipika Pandey Singh has resigned as the national secretary, co-in charge of Uttarakhand after the party failed to win the Uttarakhand assembly elections. Singh said in a tweet that she takes ""responsibility for the defeat in Uttarakhand"" and ""thank the leadership for giving the opportunity to serve Congress at the national level"".",2022-03-13,Mohammad Anab,https://aninews.in/news/national/general-news/congress-dipika-pandey-resigns-after-uttarakhand-poll-debacle20220313093312/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/13_sun/img_1647152814609_703.jpg?,https://inshorts.com/en/news/congress-dipika-pandey-resigns-post-debacle-in-uttarakhand-polls-1647153747558,ANI News,Sunday
"Goa TMC leader Mahesh Amonkar resigns, alleges 'lack of support'","Goa TMC's Mahesh S Amonkar resigned from the party alleging ""lack of support and negligence from the designated AITC and I-PAC team"" during Assembly polls. Amonkar's resignation comes a day after the Goa Assembly poll results were declared in which TMC did not win in any of the 40 seats. Amonkar contested Goa Assembly elections from the Margao constituency.",2022-03-12,Subhangi Singh,https://www.timesnownews.com/india/goa-election-result-tmc-leader-mahesh-s-amonkar-resigns-alleges-lack-of-support-during-polls-article-90155924/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/12_sat/img_1647058845403_533.jpg?,https://inshorts.com/en/news/goa-tmc-leader-mahesh-amonkar-resigns-alleges-lack-of-support-1647061068028,TimesNow,Saturday
Stop crying like Cong: Sisodia to BJP on delaying Delhi MCD polls,"Delhi Deputy CM Manish Sisodia on Friday criticised the BJP for delaying the MCD elections and Union Minister Smriti Irani's claim that the national capital's government was withholding MCD funds, saying, ""What is this joke?"" ""Stop crying like Congress...and making childish excuses to run away from...civic polls,"" he added. MCD doesn't have money as it ""indulges in corruption"", he alleged.",2022-03-12,Medhaa Gupta,https://www.hindustantimes.com/india-news/stop-crying-like-congress-manish-sisodia-s-swipe-at-bjp-on-delhi-poll-row-101647070826932-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/12_sat/img_1647074392245_730.jpg?,https://inshorts.com/en/news/stop-crying-like-cong-sisodia-to-bjp-on-delaying-delhi-mcd-polls-1647076540926,Hindustan Times,Saturday
Many big names in Karnataka to join party soon: AAP's Prithvi Reddy,"In four to six weeks, many big names in Karnataka will be joining the Aam Aadmi Party (AAP), party leader Prithvi Reddy said while adding that an announcement for the same would be made soon. The party will identify candidates for next year's Assembly elections early so that they could work on their respective constituencies, Reddy added.",2022-03-13,Sakshi Sharma,https://www.hindustantimes.com/india-news/big-names-in-karnataka-to-join-soonaap-101647110164717-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/13_sun/img_1647142021360_669.jpg?,https://inshorts.com/en/news/many-big-names-in-karnataka-to-join-party-soon-aaps-prithvi-reddy-1647149269579,Hindustan Times,Sunday
Reduction in EPFO interest rate BJP's return gift after poll win: Cong,"Congress leader Randeep Surjewala said the reduction in Employees' Provident Fund Organisation interest rate was a ""return gift"" of the BJP to people after it won Assembly elections in four states. ""Is it right to attack...savings of crores of employees on...basis of electoral victory?"" he asked. EPFO has lowered the interest rate on provident fund deposits for 2021-22 to 8.1%.",2022-03-12,Dharini Mudgal,https://www.hindustantimes.com/india-news/return-gift-congress-jibe-at-bjp-after-epfo-cuts-interest-rate-to-8-1-lowest-in-4-decades-101647089510491-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/12_sat/img_1647098590720_227.jpg?,https://inshorts.com/en/news/reduction-in-epfo-interest-rate-bjps-return-gift-after-poll-win-cong-1647101408692,Hindustan Times,Saturday
Cong will be reduced to small geographical area by 2026: Assam CM,"Commenting on Congress' performance in five states that went to Assembly polls, Assam CM Himanta Biswa Sarma on Friday said that the party will be reduced to a ""small geographical area"" by 2026. ""People have rejected Congress as an alternative to...BJP,"" he added. ""The party has now been limited to a level of a regional party,"" he further said.",2022-03-11,Shailesh,https://theprint.in/politics/himanta-biswa-sarma-says-congress-would-be-reduced-to-small-geographical-area-by-2026/869578/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/11_fri/img_1647017703566_871.jpg?,https://inshorts.com/en/news/cong-will-be-reduced-to-small-geographical-area-by-2026-assam-cm-1647019146388,ThePrint,Friday
VK Sasikala gets bail in preferential treatment at B'luru jail case,A court in Bengaluru has granted bail to expelled AIADMK leader VK Sasikala and her sister-in-law in a case related to the alleged preferential treatment given to them at the central jail. The duo has been ordered to pay a ₹3 lakh cash bond. Sasikala was accused of getting preferential treatment in a 2017 report by a senior police official.,2022-03-12,Medhaa Gupta,https://www.hindustantimes.com/india-news/preferential-treatment-in-jail-case-bengaluru-court-grants-bail-to-sasikala-kin-101647024656387-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/12_sat/img_1647054843798_824.jpg?,https://inshorts.com/en/news/vk-sasikala-gets-bail-in-preferential-treatment-at-bluru-jail-case-1647056093243,Hindustan Times,Saturday
MVA to hold 'people's civic general body' meet in Pimpri-Chinchwad,"Maha Vikas Aghadi (MVA) in Maharashtra, which includes NCP, Shiv Sena and Congress, will hold a 'people's civic general body' meet in Pimpri-Chinchwad on Saturday. MVA is doing so in a protest against BJP refusing to hold a special civic general body meet to discuss budget proposals. BJP ""tampered with the draft budget prepared by...civic administration"", an NCP spokesperson said.",2022-03-12,Medhaa Gupta,None,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/12_sat/img_1647079145203_220.jpg?,https://inshorts.com/en/news/mva-to-hold-peoples-civic-general-body-meet-in-pimprichinchwad-1647080856311,Inshorts,Saturday
New govt in Manipur will be formed before March 19: CM,Outgoing Manipur CM N Biren Singh on Friday said that the new government in Manipur will be formed before March 19 when the current state assembly term ends. Singh has resigned from the post and has been asked to continue as caretaker CM by Governor La Ganesan. The BJP won 32 out of 60 Assembly seats in Manipur.,2022-03-11,Shailesh,https://theprint.in/india/new-govt-in-manipur-before-march-19-cm/869285/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/11_fri/img_1647016904096_82.jpg?,https://inshorts.com/en/news/new-govt-in-manipur-will-be-formed-before-march-19-cm-1647018705693,ThePrint,Friday
"AAP didn't pay ₹13,000 cr to MCD, spends ₹100 cr on ads every month: Gambhir","BJP's Gautam Gambhir criticised the Arvind Kejriwal-led government by saying that AAP government is not giving ₹13,000 crore to MCD for paying its employees but it spends ₹100 crore every month on party's advertisements. He further said that AAP government is ""lying for the last seven years"". This comes after Kejriwal alleged that BJP postponed the MCD polls fearing defeat.",2022-03-12,Subhangi Singh,https://www.freepressjournal.in/amp/india/kejriwal-didnt-build-any-new-school-hospital-and-call-himself-bhagat-singh-devotee-says-gautam-gambhir?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/12_sat/img_1647053675139_511.jpg?,https://inshorts.com/en/news/aap-didnt-pay-₹13000-cr-to-mcd-spends-₹100-cr-on-ads-every-month-gambhir-1647056155424,Free Press Journal,Saturday
"Kejriwal-led Delhi govt deprived MCDs of ₹13,000 crore: Smriti Irani","Union Minister for Women and Child Development Smriti Irani said that the Arvind Kejriwal-led AAP government in Delhi deprived the Municipal Corporations of Delhi (MCDs) of ₹13,000 crore as funds. ""Kejriwal himself had stopped the funds for sanitation workers,"" she added. ""He goes to such depths...he even stops fund flow for maintenance of parks in the national capital,"" Irani stated.",2022-03-12,Atul Mishra,None,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/12_sat/img_1647053005407_582.jpg?,https://inshorts.com/en/news/kejriwalled-delhi-govt-deprived-mcds-of-₹13000-crore-smriti-irani-1647054224345,Inshorts,Saturday
Centre should not mess with farmers: Meghalaya Governor Malik,"Meghalaya Governor Satya Pal Malik has warned the Centre not to ""mess with farmers"" and advised them to ""fulfil all the promises made"" to the farming community. ""Farmers will get what they want, either through talks or fight. If needed, they will get violent and achieve what they want,"" said Malik at an event in Jodhpur on Friday.",2022-03-12,Mohammad Anab,https://www.hindustantimes.com/india-news/dont-mess-with-farmers-satya-pal-malik-s-fresh-warning-to-centre-101647048431031-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/12_sat/img_1647054581102_701.jpg?,https://inshorts.com/en/news/centre-should-not-mess-with-farmers-meghalaya-governor-malik-1647057224165,Hindustan Times,Saturday
People understood BJP should come to power if development is needed: Smriti Irani,"After BJP’s victory in four of the five states where polls were held recently, Union Minister Smriti Irani said people understood that if they need development in the country, the BJP government should come to power. Reacting to Samajwadi Party (SP) chief Akhilesh Yadav’s EVM allegation, Irani said that EVMs were just an excuse.",2022-03-13,Sakshi Sharma,https://www.timesnownews.com/india/people-understood-if-they-need-development-then-bjp-should-come-to-power-smriti-irani-on-poll-victory-article-90176022/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/13_sun/img_1647139455329_274.jpg?,https://inshorts.com/en/news/people-understood-bjp-should-come-to-power-if-development-is-needed-smriti-irani-1647145016530,Times Now,Sunday
Tripura Oppn allege violence after BJP's victory in 4 states,"Tripura Opposition parties have alleged that their party offices and workers have been targeted for political violence after BJP's victory in four states. The state units of CPI (M) and TMC also shared videos and pictures of the violence on their Twitter handles. CPI (M) leader Jitendra Chaudhury called the incidents ""undemocratic and fascist"" and sought compensation from state CM.",2022-03-12,Medhaa Gupta,https://www.hindustantimes.com/india-news/tripura-opposition-parties-allege-violence-after-bjp-s-poll-victory-in-4-states-101647060121812-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/12_sat/img_1647064260540_551.jpg?,https://inshorts.com/en/news/tripura-oppn-allege-violence-after-bjps-victory-in-4-states-1647066595642,Hindustan Times,Saturday
AAP to contest all 68 seats in Himachal Pradesh Assembly elections,"After a win in Punjab, Aam Aadmi Party said it'll contest all 68 seats in the Assembly elections in Himachal Pradesh. AAP leader Satyendar Jain said that health and education systems are in a bad state in Himachal Pradesh, adding that AAP will form the government in the state. Himachal Pradesh Assembly elections are scheduled to be held in November.",2022-03-12,Dharini Mudgal,https://www.thequint.com/amp/story/news/after-punjab-victory-aap-contest-all-seats-in-himachal-pradesh-assembly-elections?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/12_sat/img_1647092957643_939.jpg?,https://inshorts.com/en/news/aap-to-contest-all-68-seats-in-himachal-pradesh-assembly-elections-1647097379646,TheQuint,Saturday
KTR warns of cutting power supply to Secunderabad military area,"Telangana Municipal Administration Minister KT Rama Rao on Saturday warned that water and power supply to the military authorities in the Secunderabad Cantonment area will be cut if they don't stop causing inconvenience to the people. It's ""not fair"" for the military authorities to close roads whenever they want, he added. A BJP spokesperson called Rao's remarks ""shocking"".",2022-03-13,Medhaa Gupta,https://www.latestly.com/socially/india/news/telanganas-municipal-administration-and-urban-development-minister-k-t-rama-rao-latest-tweet-by-ians-india-2-3465184.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/13_sun/img_1647143520419_830.jpg?,https://inshorts.com/en/news/ktr-warns-of-cutting-power-supply-to-secunderabad-military-area-1647146202377,LatestLY,Sunday
Bhagwant Mann to take oath as Punjab CM on March 16,Aam Aadmi Party leader Bhagwant Mann will take oath as the CM of Punjab on March 16. He has invited party President and Delhi CM Arvind Kejriwal for the swearing-in ceremony. Mann will also hold a roadshow in Amritsar on March 13 along with Kejriwal. The Aam Aadmi Party won 92 seats in the Punjab Assembly elections.,2022-03-11,Ankush Verma,https://twitter.com/ANI/status/1502231676411596802?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/11_fri/img_1646995345070_701.jpg?,https://inshorts.com/en/news/bhagwant-mann-to-take-oath-as-punjab-cm-on-march-16-1646995837217,ANI,Friday
"Telangana CM KCR hospitalised over pain in left arm, advised rest","Telangana CM K Chandrashekar Rao was on Friday admitted to Yashoda Hospital in Somajiguda after he complained of pain in his left arm. His physician Dr MV Rao said he had been feeling weak for the past two days. No problem surfaced after an angiogram, hospital authorities said, adding that he was advised to rest for one week.",2022-03-11,Shalini Ojha,https://www.thequint.com/amp/story/news/india/telangana-cm-kcr-rushed-to-hospital-after-pain-in-left-arm?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/11_fri/img_1646996655000_585.jpg?,https://inshorts.com/en/news/telangana-cm-kcr-hospitalised-over-pain-in-left-arm-advised-rest-1646997702248,TheQuint,Friday
Punjab CM Channi submits resignation to Governor after defeat in polls,"Punjab Chief Minister Charanjit Singh Channi on Friday submitted his resignation to Governor Banwarilal Purohit after Congress' defeat in the Assembly elections. Congress won 18 seats in the polls, with Channi losing from both Chamkaur Sahib and Bhadaur. Congress' Punjab chief Navjot Singh Sidhu also lost from the Amritsar East seat.",2022-03-11,Ankush Verma,https://twitter.com/ANI/status/1502178099878068224?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/11_fri/img_1646982105385_21.jpg?,https://inshorts.com/en/news/punjab-cm-channi-submits-resignation-to-governor-after-defeat-in-polls-1646983713547,ANI,Friday
Samajwadi Party leader attempts self-immolation after party's defeat in UP polls,"The Vice President of Samajwadi Party's (SP) Kanpur unit, Narendra Singh alias Pintu, allegedly attempted suicide by setting himself on fire outside the Vidhan Bhavan in Lucknow on Thursday, police said. The incident took place after SP lost the Uttar Pradesh election to the BJP. Singh has suffered 30% burn injuries and is stated to be in a critical condition.",2022-03-11,Shreyasi Banerjee,None,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/11_fri/img_1646984979172_45.jpg?,https://inshorts.com/en/news/samajwadi-party-leader-attempts-selfimmolation-after-partys-defeat-in-up-polls-1646987231595,Inshorts,Friday
"Miss Bikini Universe India 2018 and Congress' Archana gets 1,519 votes in UP polls","Miss Bikini Universe India 2018 and Congress candidate from Uttar Pradesh's Hastinapur, Archana Gautam, got only 1,519 votes in the Assembly elections. BJP candidate Dinesh won from Hastinapur with 1,07,587 votes, while SP candidate Yogesh Verma received 1,00,275 votes. Gautam thanked the people who voted for her.",2022-03-11,Ankush Verma,https://twitter.com/archanagautamm/status/1501991030962282501?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/11_fri/img_1646982914744_832.jpg?,https://inshorts.com/en/news/miss-bikini-universe-india-2018-and-congress-archana-gets-1519-votes-in-up-polls-1646983436254,Twitter,Friday
Child learns to walk only after falling: Ex-Miss Bikini India Archana on losing UP polls,"After losing UP polls by getting just 1,519 votes, ex-Miss Bikini India and Congress candidate Archana Gautam said, ""I received a lot of love from the people of Hastinapur...I just didn't get their trust."" She added, ""Very soon, I will also win their trust."" She added, ""Child learns to walk only after falling...nobody is born having learned from the womb.""",2022-03-11,Anmol Sharma,https://www.instagram.com/p/Ca875lxrUbU/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/11_fri/img_1646987584092_817.jpg?,https://inshorts.com/en/news/child-learns-to-walk-only-after-falling-exmiss-bikini-india-archana-on-losing-up-polls-1646990675757,Instagram,Friday
Video of Mann asking 'what is govt?' on a comedy show judged by Sidhu goes viral,"An old video of AAP's Bhagwant Mann participating in a comedy show, where Congress' Navjot Singh Sidhu was a judge, has gone viral, after Punjab Assembly election results. The video shows Mann explaining what ""gormint"" (government) means. ""The one that looks closely (gaur se) at every issue but forgets about it in a minute is called gormint,"" he said.",2022-03-11,Kiran Khatri,https://www.moneycontrol.com/news/trends/current-affairs-trends/punjab-election-results-2022-bhagwant-mann-navjot-sidhu-in-viral-throwback-video-8219921.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/11_fri/img_1646987261598_393.jpg?,https://inshorts.com/en/news/video-of-mann-asking-what-is-govt-on-a-comedy-show-judged-by-sidhu-goes-viral-1646990613834,Moneycontrol,Friday
SP leader Yogesh Verma who guarded EVM room using binoculars loses,"Samajwadi Party leader Yogesh Verma, who was seen guarding an EVM room using binoculars, lost on Thursday from Hastinapur in UP. The seat was won by BJP's Dinesh by 7,312 votes. Notably, SP chief Akhilesh Yadav had levelled EVM tampering allegations and even said the machines were being transported without informing candidates. SP bagged 111 out of 403 Assembly seats.",2022-03-11,Shalini Ojha,https://www.hindustantimes.com/elections/uttar-pradesh-assembly-election/up-election-result-sp-candidate-who-guarded-evm-room-with-binocular-loses-101647007151843-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/11_fri/img_1647013221212_639.jpg?,https://inshorts.com/en/news/sp-leader-yogesh-verma-who-guarded-evm-room-using-binoculars-loses-1647016643063,Hindustan Times,Friday
Police lathi-charge SP-RLD supporters after they pelt stones in UP,Police lathi-charged SP-RLD supporters in Uttar Pradesh's Baghpat on Thursday after they tried to forcefully enter a vote counting centre and pelted stones at police officers. Three police officers and six SP-RLD supporters were injured. The SP-RLD supporters had allegedly been angered after the BJP candidate defeated the SP candidate from the Baraut seat with a margin of 315 votes.,2022-03-11,Medhaa Gupta,None,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/11_fri/img_1646978738368_674.jpg?,https://inshorts.com/en/news/police-lathicharge-sprld-supporters-after-they-pelt-stones-in-up-1646982100921,Inshorts,Friday
