headlines,text,date,author,read_more,image_url,inshorts_url,original_source,day
"Bitcoin falls below $41,000 to lowest level since September","The price of the world's largest cryptocurrency Bitcoin fell as much as 5% on Friday to its lowest level since late September. Bitcoin was last trading around $40,938, down 40% since hitting a record high of $69,000 in November. Ether, the second largest cryptocurrency by market value, also fell as much as 8.6% to $3,114, its lowest since October 1.",2022-01-07,Hiral Goyal,https://www.reuters.com/markets/stocks/bitcoin-slumps-lowest-since-september-2022-01-07/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/7_fri/img_1641546470070_829.jpg?,https://inshorts.com/en/news/bitcoin-falls-below-$41000-to-lowest-level-since-september-1641548027039,Reuters,Friday
Former Theranos President Ramesh Balwani's fraud trial delayed,"US blood-testing startup Theranos' former President Ramesh 'Sunny' Balwani's criminal fraud trial will be delayed due to a surge in COVID-19 cases in California, a judge said. Elizabeth Holmes, who dropped out of Stanford to start Theranos, was convicted of investor fraud and conspiracy earlier this week. Balwani faces the same charges as Holmes and has pleaded not guilty.",2022-01-08,Hiral Goyal,https://www.bloombergquint.com/onweb/theranos-ex-president-s-fraud-trial-is-delayed-by-covid-surge?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/8_sat/img_1641635624706_244.jpg?,https://inshorts.com/en/news/former-theranos-president-ramesh-balwanis-fraud-trial-delayed-1641639147707,BloombergQuint,Saturday
"Sony plans to enter electric car market, says CEO","Japan's multinational conglomerate Sony Corporation plans to launch a new company named Sony Mobility to examine entering the electric vehicle market, said Sony's CEO Kenichiro Yoshida. ''With our imaging and sensing, cloud, 5G, and entertainment technologies combined with our contents mastery, we believe Sony is well positioned as a creative entertainment company to redefine mobility,'' he said.",2022-01-06,Subhangi Singh,https://www.reuters.com/technology/sony-says-establish-new-electric-vehicle-company-2022-01-05/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/6_thu/img_1641469154115_865.jpg?,https://inshorts.com/en/news/sony-plans-to-enter-electric-car-market-says-ceo-1641487293309,Reuters,Thursday
Forex reserves decline by $1.466 billion: RBI data,"The country’s foreign exchange reserves declined by $1.466 billion to $633.614 billion during the week ended December 31, 2021, RBI data showed. Notably, the country's forex reserves touched a record high of $642.453 billion in the week ended September 3, 2021. Forex reserves include foreign currency assets (FCAs), gold reserves, SDRs, and the country's reserve position with the IMF.",2022-01-08,Subhangi Singh,https://www.financialexpress.com/economy/forex-reserves-down-by-usd-1-466-bn-to-usd-633-614-bn/2401177/lite/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/8_sat/img_1641619323419_926.jpg?,https://inshorts.com/en/news/forex-reserves-decline-by-$1466-billion-rbi-data-1641635449709,The Financial Express,Saturday
Vibrant Gujarat Summit postponed amid COVID-19 surge,The Gujarat government on Thursday announced that it has postponed the 10th edition of the Vibrant Gujarat Global Investors Summit (VGGIS) due to rise in COVID-19 cases in the state. The event was to be held from January 10 to 12 at Mahatma Mandir in Gandhinagar. Nearly 26 nations were scheduled to join VGGIS as partner countries this year.,2022-01-07,Subhangi Singh,https://www.financialexpress.com/economy/vibrant-gujarat-summit-postponed-due-to-covid-surge/2400256/lite/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/7_fri/img_1641545675589_742.jpg?,https://inshorts.com/en/news/vibrant-gujarat-summit-postponed-amid-covid19-surge-1641550373221,The Financial Express,Friday
"Govt approves ₹12,031 crore green power transmission scheme","The Cabinet Committee on Economic Affairs on Thursday approved the second phase of the green energy corridor scheme which is estimated to cost ₹12,031 crore. The second phase of green energy corridor scheme will facilitate grid integration and power evacuation of about 20 GW of renewable energy projects in Gujarat, Himachal Pradesh, Karnataka, Kerala, Rajasthan, Tamil Nadu and Uttar Pradesh.",2022-01-07,Subhangi Singh,https://www.financialexpress.com/economy/cabinet-approves-rs-12031-crore-green-power-transmission-scheme/2400351/lite/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/7_fri/img_1641534987000_753.jpg?,https://inshorts.com/en/news/govt-approves-₹12031-crore-green-power-transmission-scheme-1641539841716,The Financial Express,Friday
New York Times to buy sports website The Athletic for $550 mn,"American daily The New York Times has agreed to buy subscription-based sports site The Athletic in an all-cash deal for $550 million. ""We're now in pursuit of a goal meaningfully larger than 10 million subscriptions and believe The Athletic will enable us to expand our addressable market of potential subscribers,"" said The New York Times Company CEO Meredith Kopit Levien.",2022-01-07,Subhangi Singh,https://www.reuters.com/markets/deals/new-york-times-buy-sports-site-athletic-550-mln-deal-information-2022-01-06/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/7_fri/img_1641554871235_360.jpg?,https://inshorts.com/en/news/new-york-times-to-buy-sports-website-the-athletic-for-$550-mn-1641577122841,Reuters,Friday
Royal Caribbean pauses some cruise operations amid Omicron scare,"Royal Caribbean Cruises on Friday announced that it has paused some of its cruise operations amid rising numbers of Omicron cases. The sailings of three ships Serenade of the Seas, Jewel of the Seas, Symphony of the Seas have been paused while the return of Vision of the Seas to cruising has been postponed to March 7, the company said.",2022-01-08,Subhangi Singh,https://www.reuters.com/business/royal-caribbean-pauses-some-cruise-operations-due-omicron-concerns-2022-01-08/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/8_sat/img_1641640228170_491.jpg?,https://inshorts.com/en/news/royal-caribbean-pauses-some-cruise-operations-amid-omicron-scare-1641642147345,Reuters,Saturday
Indonesia to decide over ban on coal exports by weekend,"Indonesian government aims to take the final decision over lifting the ban on coal exports likely on Saturday after the country faced a domestic supply crisis that sent international prices higher this week. The world's biggest thermal coal exporter suspended coal exports on January 1 after Indonesia's state power utility reported low inventory levels of the fuel, facing power outages.",2022-01-08,Subhangi Singh,https://www.reuters.com/business/indonesia-minister-says-emergency-over-coal-supply-crunch-cnbc-indonesia-2022-01-07/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/8_sat/img_1641632963636_739.jpg?,https://inshorts.com/en/news/indonesia-to-decide-over-ban-on-coal-exports-by-weekend-1641641194089,Reuters,Saturday
"JSW Steel to invest ₹15,000 cr to set up 5 MTPA capacity in Vijayanagara","JSW Steel on Friday announced that it will invest ₹15,000 crore to set up 5 million tonnes per annual (MTPA) steel-making capacity at its integrated plant in Vijayanagara, Karnataka. Union Steel Minister Ram Chandra Prasad Singh laid the foundation stone of the expansion project on Friday. The company aims to take its Vijayanagara facility to 18 MTPA by FY24.",2022-01-08,Subhangi Singh,https://www.moneycontrol.com/news/business/companies/jsw-steel-earmarks-rs-15000-crore-to-set-up-5-mtpa-capacity-in-vijaynagar-by-fy24-7911431.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/8_sat/img_1641631359507_126.jpg?,https://inshorts.com/en/news/jsw-steel-to-invest-₹15000-cr-to-set-up-5-mtpa-capacity-in-vijayanagara-1641634173200,Moneycontrol,Saturday
Govt selects TCS to drive next phase of Passport Seva Programme,"Tata Consultancy Services (TCS) on Friday said it has been selected by the government for the second phase of the Passport Seva Programme. ''Our partnership with MEA over the last decade has become a benchmark in a public-private partnership for citizen services. We are pleased to be selected for the next phase of the Passport Seva Programme,'' said the company.",2022-01-07,Subhangi Singh,https://www.financialexpress.com/passport-visa/govt-selects-tcs-to-drive-next-phase-of-passport-seva-program/2400837/lite/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/7_fri/img_1641548433569_384.jpg?,https://inshorts.com/en/news/govt-selects-tcs-to-drive-next-phase-of-passport-seva-programme-1641550296914,The Financial Express,Friday
FM Nirmala Sitharaman reviews progress on LIC's planned IPO,"Finance Minister Nirmala Sitharaman on Friday reviewed the progress of Life Insurance Corporation's (LIC) planned IPO. The Secretary of Department of Investment and Public Asset Management (DIPAM), Department of Financial Services' Secretary and senior officials of LIC were also present. LIC's IPO is poised to be the biggest ever in India and is expected to hit the markets by March.",2022-01-07,Hiral Goyal,https://www.moneycontrol.com/news/business/ipo/fm-nirmala-sitharaman-reviews-progress-on-planned-mega-lic-ipo-7912571.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/7_fri/img_1641572625529_66.jpg?,https://inshorts.com/en/news/fm-nirmala-sitharaman-reviews-progress-on-lics-planned-ipo-1641573663607,Moneycontrol,Friday
TCS board to consider share buyback proposal on January 12,"The board of Tata Consultancy Services (TCS) will consider a share buyback proposal on January 12, the company said in an exchange filing. The company's previous buyback offer worth about ₹16,000 crore had opened on December 18, 2020 and closed on January 1, 2021. TCS is due to report its earnings for the third quarter ended December on January 12.",2022-01-07,Hiral Goyal,https://www.moneycontrol.com/news/business/tcs-board-of-directors-to-consider-proposal-for-buyback-of-equity-shares-7911441.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/7_fri/img_1641562410375_848.jpg?,https://inshorts.com/en/news/tcs-board-to-consider-share-buyback-proposal-on-january-12-1641564071917,Moneycontrol,Friday
DPIIT to revise India's FDI policy for LIC disinvestment: Secretary,"DPIIT Secretary Anurag Jain said that the department will come out with a revised FDI policy to facilitate LIC's disinvestment process. ""We are working on further simplification of the FDI policy,"" Jain said. Currently, 74% foreign investment is permitted in the insurance sector. However, these rules do not apply to LIC as it is administered through a separate LIC Act.",2022-01-06,Ashley Paul,https://www.moneycontrol.com/news/business/dpiit-to-come-out-with-revised-fdi-policy-to-facilitate-lic-disinvestment-secretary-7908221.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/6_thu/img_1641481428861_909.jpg?,https://inshorts.com/en/news/dpiit-to-revise-indias-fdi-policy-for-lic-disinvestment-secretary-1641486786462,Moneycontrol,Thursday
"World food prices jumped 28% in 2021, highest in 10 years","World food prices jumped 28% in 2021, which is the highest rise recorded in 10 years, the UN's food agency said on Thursday. Prices for all categories in the food price index except dairy products fell slightly in December but continued to increase during the other months. FAO's vegetable oil price index also hit a record high in 2021.",2022-01-07,Subhangi Singh,https://www.reuters.com/markets/europe/world-food-prices-hit-10-year-peak-2021-2022-01-06/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/7_fri/img_1641552052419_504.jpg?,https://inshorts.com/en/news/world-food-prices-jumped-28-in-2021-highest-in-10-years-1641555367037,Reuters,Friday
"Tata Steel Q3 output up by 2% to 7.68 MT, sales drop by 3%","Tata Steel on Friday reported an over two percent rise in consolidated steel output to 7.68 million tonnes (MT) for the October-December quarter. However, the company's consolidated sales during Q3 fell by around three percent to 6.88 MT, compared to 7.09 MT during the previous year's Q3. Meanwhile, Tata Steel India crude steel production grew by 16% year-on-year.",2022-01-08,Subhangi Singh,https://www.moneycontrol.com/news/business/earnings/tata-steel-q3-output-grows-2-to-7-68-mt-sales-fall-3-to-6-88-mt-7912421.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/8_sat/img_1641638800346_401.jpg?,https://inshorts.com/en/news/tata-steel-q3-output-up-by-2-to-768-mt-sales-drop-by-3-1641641595631,Moneycontrol,Saturday
Xiaomi India evaded ₹653 crore customs duty: Govt,"The government on Wednesday said that raids at Xiaomi India found that it evaded customs duty of ₹653 crore. ""Neither Xiaomi India nor its contract manufactures included the amount of royalty paid by Xiaomi India in the assessable value of the goods imported,"" the government said. The government also said it sent three show-cause notices to Xiaomi India for recovery.",2022-01-05,Pragya Swastik,https://pib.gov.in/PressReleseDetail.aspx?utm_campaign=fullarticle&utm_medium=referral&PRID=1787686&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/5_wed/img_1641385367403_407.jpg?,https://inshorts.com/en/news/xiaomi-india-evaded-₹653-crore-customs-duty-govt-1641388604851,PIB,Wednesday
"Musk trolls GM for selling only 26 EVs in Q4 2021 in US, says 'Room to improve'","World's richest person and Tesla's CEO Elon Musk trolled rival company General Motors (GM) after it sold only 26 electric vehicles in the US in Q4 of 2021. ""Room to improve,"" tweeted Musk. General Motors' sales numbers come amid the White House promoting it as a ""leader"" in the electric vehicle market.",2022-01-06,Pragya Swastik,https://twitter.com/elonmusk/status/1478557882639470594?s=20&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/6_thu/img_1641455533571_700.jpg?,https://inshorts.com/en/news/musk-trolls-gm-for-selling-only-26-evs-in-q4-2021-in-us-says-room-to-improve-1641467846440,Twitter,Thursday
Pvt sector should oppose China's genocide: US as Tesla opens showroom in Xinjiang,"After billionaire Elon Musk-led Tesla opened a showroom in Xinjiang, White House Press Secretary Jen Psaki said, ""We believe the private sector should oppose China's human rights abuses and genocide in Xinjiang."" ""The international community, including the public and private sectors, cannot look the other way when it comes to what is taking place in Xinjiang,"" she added.",2022-01-05,Ankush Verma,https://aninews.in/news/world/asia/private-sector-should-oppose-chinese-genocide-us-on-tesla-opening-showroom-in-xinjiang20220105084841/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/5_wed/img_1641356243489_366.jpg?,https://inshorts.com/en/news/pvt-sector-should-oppose-chinas-genocide-us-as-tesla-opens-showroom-in-xinjiang-1641358584205,ANI News,Wednesday
Reliance Retail buys 25.8% stake in Dunzo for $200 million,"Reliance Retail on Thursday announced it has acquired a 25.8% stake in delivery services startup Dunzo for $200 million. Bengaluru-based Dunzo raised $240 million in its latest funding round led by Reliance Retail, with participation from existing investors Lightbox, Lightrock, 3L Capital and Alteria Capital. Reliance Retail will also enter into certain business partnerships with Dunzo.",2022-01-06,Pragya Swastik,https://twitter.com/flameoftruth/status/1479042991939481601?s=20&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/6_thu/img_1641467504986_326.jpg?,https://inshorts.com/en/news/reliance-retail-buys-258-stake-in-dunzo-for-$200-million-1641468317095,Twitter,Thursday
Toyota overtakes GM as US' top-selling automaker for first time since 1931,"Japan's Toyota Motor outsold General Motors (GM) in the US in 2021, marking the first time since 1931 that GM has not led auto sales in the country. It also marked the first time that a non-domestic automaker has taken the top spot in US. While Toyota sold 2.332 million vehicles in US last year, GM sold 2.218 million vehicles.",2022-01-04,Hiral Goyal,https://www.reuters.com/business/autos-transportation/after-90-years-top-gm-is-no-longer-no-1-automaker-america-2022-01-04/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/4_tue/img_1641314781884_596.jpg?,https://inshorts.com/en/news/toyota-overtakes-gm-as-us-topselling-automaker-for-first-time-since-1931-1641317038025,Reuters,Tuesday
Reliance Industries raises $4 billion in India's biggest forex bond deal,"Mukesh Ambani's Reliance Industries has raised $4 billion in US dollar bonds in India's largest-ever foreign currency bond deal. It raised $1.5 billion in a 10-year tranche, $1.75 billion in a 30-year tranche and $750 million in a 40-year deal. The deal eclipsed the record set by ONGC Videsh in 2014 when it raised $2.2 billion in US dollar bonds.",2022-01-06,Pragya Swastik,https://www.moneycontrol.com/news/business/economy/ril-raises-4-billion-in-us-dollar-bonds-the-largest-such-issue-by-an-indian-corporate-7905471.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/6_thu/img_1641459941648_679.jpg?,https://inshorts.com/en/news/reliance-industries-raises-$4-billion-in-indias-biggest-forex-bond-deal-1641460846884,Moneycontrol,Thursday
Maersk dethroned as world's largest shipping company by MSC,"Danish carrier Maersk is no longer the world's largest shipping company and has been dethroned by Mediterranean Shipping Company (MSC) in terms of capacity. According to data compiled and published by Alphaliner on Wednesday, the Swiss-Italian international shipping line MSC has 4,284,728 standard 20-foot containers, 1,888 more than Maersk. However, both the companies have a 17% market share.",2022-01-05,Pragya Swastik,https://www.bloombergquint.com/business/maersk-no-longer-world-s-no-1-shipping-line-as-msc-takes-lead?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/5_wed/img_1641399520304_317.jpg?,https://inshorts.com/en/news/maersk-dethroned-as-worlds-largest-shipping-company-by-msc-1641403101511,BloombergQuint,Wednesday
"Sensex plunges 800 points amid rising COVID-19 cases; Nifty around 17,700","The Indian benchmark indices fell on Thursday with the Sensex plunging more than 800 points. Sensex was trading around 59,400 levels at 10.30am, while the broader Nifty 50 slumped over 200 points to trade around the 17,700-mark. Bharti Airtel was among the gainers, while Sun Pharma and Dr Reddy's Labs were trading in red.",2022-01-06,Ankush Verma,https://www.moneycontrol.com/news/business/markets/share-market-live-updates-stock-market-today-january-6-latest-news-bse-nse-sensex-nifty-covid-coronavirus-nhpc-gail-mahanagar-gas-gautam-gems-palm-jewels-ganesha-ecosphere-vishwaraj-sugar-industries-7904841.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/6_thu/img_1641444970101_795.jpg?,https://inshorts.com/en/news/sensex-plunges-800-points-amid-rising-covid19-cases-nifty-around-17700-1641445769982,Moneycontrol,Thursday
Berkshire Hathaway's stake in Apple hits record $162 bn in value,"Billionaire Warren Buffett-led Berkshire Hathaway's stake in Apple hit record $162 billion in value on Monday after Apple became the world's first company to briefly breach market capitalisation of $3 trillion. Berkshire owns about 887 million shares of Apple, giving it a stake of 5.4% in the company, Insider reported. Last year, Buffett described Berkshire's Apple holding as ""family jewel"".",2022-01-04,Hiral Goyal,https://www.businessinsider.in/stock-market/news/warren-buffetts-apple-stake-just-hit-a-record-162-billion-boosting-the-investors-gain-to-nearly-400/amp_articleshow/88693202.cms?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/4_tue/img_1641313523613_328.jpg?,https://inshorts.com/en/news/berkshire-hathaways-stake-in-apple-hits-record-$162-bn-in-value-1641315687369,Business Insider India,Tuesday
"NCLAT sets Twin Star's plan for Videocon aside, allows fresh bidding","The National Company Law Appellate Tribunal (NCLAT) on Wednesday set aside Twin Star Technologies' plan to buy Videocon Industries for ₹2,962 crore and allowed a fresh round of bidding for the company. While setting aside the plan, NCLAT said the plan had certain defects. Twin Star's plan to buy Videocon had earlier been approved by the National Company Law Tribunal.",2022-01-05,Ashley Paul,https://www.bloombergquint.com/business/videocon-insolvency-nclat-remits-matter-back-to-coc-for-fresh-bids-quashes-twin-stars-plan?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/5_wed/img_1641392841352_854.jpg?,https://inshorts.com/en/news/nclat-sets-twin-stars-plan-for-videocon-aside-allows-fresh-bidding-1641394642082,BloombergQuint,Wednesday
