headlines,text,date,author,read_more,image_url,inshorts_url,original_source,day
Thanks for ending parivarvaad: Akhilesh on 2nd relative joining BJP,"Samajwadi Party chief Akhilesh Yadav said he's thankful to BJP for ending 'parivarvaad' in his family, after former UP CM Mulayam Singh Yadav's brother-in-law Pramod Gupta joined BJP. ""The BJP should be happy...at least they are ending the parivarvaad (familialism) in our family. I am thankful to them for that,"" he said. Akhilesh's sister-in-law Aparna Yadav joined BJP on Wednesday.",2022-01-20,Aveek Banerjee,https://www.thequint.com/amp/story/news/india/thank-bjp-for-aiding-to-end-familism-in-sp-akhilesh-yadav-after-2nd-relative-joins-bjp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/20_thu/img_1642675994965_538.jpg?,https://inshorts.com/en/news/thanks-for-ending-parivarvaad-akhilesh-on-2nd-relative-joining-bjp-1642684741466,TheQuint,Thursday
Calcutta HC restricts use of loudspeakers near Suvendu Adhikari's home,"Calcutta High Court on Thursday restricted the use of loudspeakers near West Bengal's Leader of Opposition Suvendu Adhikari's house in Contai after 8 pm. The issue over placement of security cameras, installed by state police near Adhikari's house, will be addressed by CRPF, it ordered. The court observed that Leader of Opposition has the same privileges as a Cabinet Minister.",2022-01-21,Medhaa Gupta,https://www.hindustantimes.com/cities/kolkata-news/hc-restricts-use-of-loudspeakers-cctv-cameras-near-suvendu-adhikari-s-house-101642692152362-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/21_fri/img_1642749234199_623.jpg?,https://inshorts.com/en/news/calcutta-hc-restricts-use-of-loudspeakers-near-suvendu-adhikaris-home-1642756813458,Hindustan Times,Friday
"We are now building new places of pride, giving them grandeur: PM","PM Narendra Modi, while speaking virtually at the inauguration of the new Circuit House near Somnath temple, said on Friday said that after Independence, ""new things were constructed only for a few families from Delhi"". However, he added that today, ""the country is leaving behind that narrow thinking, building new places of pride [and] giving them grandeur.""",2022-01-21,Medhaa Gupta,https://www.aninews.in/news/national/general-news/congress-constructed-new-things-for-families-this-govt-builds-monuments-of-national-importance-pm-modi20220121125455/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/21_fri/img_1642755460447_166.jpg?,https://inshorts.com/en/news/we-are-now-building-new-places-of-pride-giving-them-grandeur-pm-1642764190407,ANI News,Friday
Will support Utpal Parrikar if he contests independently: Shiv Sena,"After AAP, Shiv Sena has offered support for ex-Goa CM late Manohar Parrikar's son Utpal Parrikar, who was denied a ticket from Panaji. In an interview, Shiv Sena's Sanjay Raut said, ""We will support him if he contests elections independently."" Raut urged non-BJP parties to not field any candidate against Parrikar if he decides to contest to support his candidature.",2022-01-20,Aveek Banerjee,https://www.timesnownews.com/amp/india/article/goa-election-2022-after-aap-shiv-sena-backs-utpal-parrikar-says-will-support-him-if-he-contests-independently/851345?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/20_thu/img_1642697174977_666.jpg?,https://inshorts.com/en/news/will-support-utpal-parrikar-if-he-contests-independently-shiv-sena-1642686828431,Times Now,Thursday
Cong delegation meets CEC alleging politically motivated ED raids,"A Congress delegation met Chief Election Commissioner Sushil Chandra on Thursday alleging ED raids on Punjab CM Charanjit Singh Channi's nephew in an illegal sand mining case were politically motivated. Congress memorandum to CEC alleged that the raids were solely to ""malign and defame the CM and incumbent Congress Government"". They claimed the raids violated the Model Code of Conduct.",2022-01-20,Aveek Banerjee,https://news.abplive.com/news/india/congress-delegation-meets-cec-over-politically-motivated-ed-raids-to-defame-punjab-cm-charanjit-singh-channi-state-govt-1507723/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/20_thu/img_1642693856050_67.jpg?,https://inshorts.com/en/news/cong-delegation-meets-cec-alleging-politically-motivated-ed-raids-1642698143871,abplive.com,Thursday
Congress' 2nd list for UP polls has 16 women out of 41 candidates,"As many as 16 women were named in Congress’ second list of 41 candidates for the UP polls. The list includes international shooter Poonam Pandit who will contest from Syana seat. Last week, the party had released a list of 125 candidates which included 50 women. This is in line with the party’s promise to field women in 40% seats.",2022-01-20,Saurabh Sinha,https://www.financialexpress.com/india-news/up-elections-2022-congress-fields-16-women-in-second-list-of-41-candidates-haji-akhlaq-to-contest-from-kairana/2411262/lite/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/20_thu/img_1642663292329_449.jpg?,https://inshorts.com/en/news/congress-2nd-list-for-up-polls-has-16-women-out-of-41-candidates-1642675238916,The Financial Express,Thursday
Akhilesh hates Samajwadis in SP: Pramod Gupta after joining BJP,"Pramod Gupta, former Samajwadi Party (SP) MLA and brother-in-law of Mulayam Singh Yadav, who joined BJP on Thursday, has accused SP supremo Akhilesh Yadav of hating Samajwadis. ""[Akhilesh] cornered everyone and has only flatterers...in [SP]. He doesn't like...people who work on...ground,"" Gupta said. ""I liked...image of Yogi Adityanath as an honest politician. That's why I joined BJP,"" he added.",2022-01-20,Disha Jana,https://aninews.in/news/national/politics/akhilesh-hates-samajwadis-cornered-everyone-one-by-one-pramod-gupta-after-joining-bjp20220120160152/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/20_thu/img_1642693451888_940.jpg?,https://inshorts.com/en/news/akhilesh-hates-samajwadis-in-sp-pramod-gupta-after-joining-bjp-1642695245057,ANI News,Thursday
WB Guv claims Mamata govt 'hasn't given info he sought for 2 yrs',"West Bengal Governor Jagdeep Dhankhar on Thursday shared a letter he wrote to state CM Mamata Banerjee on Twitter, saying that ""for two years"" the state government has provided no information sought by him. He called it an ""unprecedented constitutional transgression"". He added that the information he sought included the Pandemic Purchase Enquiry, MAA Canteen and Pegasus Notification, among others.",2022-01-21,Medhaa Gupta,https://theprint.in/india/mamata-govt-not-providing-info-sought-flouting-constitutional-norms-governor/808926/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/21_fri/img_1642737983747_673.jpg?,https://inshorts.com/en/news/wb-guv-claims-mamata-govt-hasnt-given-info-he-sought-for-2-yrs-1642741290431,ThePrint,Friday
General Bipin Rawat's brother Colonel Vijay Rawat joins BJP ahead of U'khand polls,"Late Chief of Defence Staff General Bipin Rawat's younger brother retired Colonel Vijay Rawat has joined BJP in Delhi ahead of Uttarakhand Assembly elections. ""I'm grateful to have been given the opportunity to join BJP. My father was with BJP after retiring & now I've gotten a chance,"" Retired Colonel Vijay Rawat said.",2022-01-19,Arshiya Chopra,https://twitter.com/ANI/status/1483771891454476296?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/19_wed/img_1642595259906_44.jpg?,https://inshorts.com/en/news/general-bipin-rawats-brother-colonel-vijay-rawat-joins-bjp-ahead-of-ukhand-polls-1642596320646,ANI,Wednesday
Goa CM Sawant to contest polls from Sanquelim; Parrikar's son denied ticket from Panaji,"Goa CM Pramod Sawant will contest upcoming Assembly polls in the state from Sanquelim and Deputy CM Manohar Ajgaonkar will contest from Margao. Notably, late Goa CM Manohar Parrikar's son Utpal Parrikar was denied ticket from Panaji. ""Utpal was given two options...he rejected the first one...the second option was being discussed,"" BJP election in-charge for Goa Devendra Fadnavis said.",2022-01-20,Atul Mishra,https://twitter.com/ANI/status/1484067267721633795?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/20_thu/img_1642666780865_277.jpg?,https://inshorts.com/en/news/goa-cm-sawant-to-contest-polls-from-sanquelim-parrikars-son-denied-ticket-from-panaji-1642668074953,Twitter,Thursday
"Mulayam Singh's brother-in-law Pramod Gupta, Cong poster girl Priyanka Maurya join BJP","Mulayam Singh Yadav's brother-in-law and former Samajwadi Party MLA Pramod Gupta, and Congress poster girl for the party's 'Ladki Hoon, Lad Sakti Hoon' campaign Priyanka Maurya on Thursday joined BJP ahead of Uttar Pradesh Assembly polls. ""Criminals...gamblers have been inducted into SP,"" Gupta said. Priyanka had earlier alleged she was denied a ticket for UP Assembly polls.",2022-01-20,Atul Mishra,https://twitter.com/ANINewsUP/status/1484054329158156289?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/20_thu/img_1642662867510_592.jpg?,https://inshorts.com/en/news/mulayam-singhs-brotherinlaw-pramod-gupta-cong-poster-girl-priyanka-maurya-join-bjp-1642664065674,Twitter,Thursday
"Hospitalisations less, will review COVID-19 curbs on Friday: Bommai","Karnataka CM Basavaraj S Bommai on Wednesday said hospitalisations in the current COVID-19 wave are less and he will take a decision on curbs on Friday after meeting with experts. ""There's an opinion that it would be better to carry on daily life by following the COVID-19 guidelines...We have to pay more attention to OPD (outpatient department),"" he said.",2022-01-19,Shalini Ojha,https://www.hindustantimes.com/cities/bengaluru-news/will-review-all-covid-restrictions-in-karnataka-on-friday-basavaraj-bommai-101642584019835-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/19_wed/img_1642593536116_798.jpg?,https://inshorts.com/en/news/hospitalisations-less-will-review-covid19-curbs-on-friday-bommai-1642599465377,Hindustan Times,Wednesday
"Ex-U'khand CM Trivendra writes to BJP, says he won't contest polls this year","Ex-Uttarakhand CM Trivendra Singh Rawat on Wednesday wrote to BJP chief JP Nadda and offered not to contest the upcoming Uttarakhand Assembly polls. ""There has been a change of guard in [Uttarakhand]. It has got a young leader in Pushkar Dhami...I think I shouldn't contest,"" he said. Rawat said he wanted to devote his time to work for BJP's victory.",2022-01-19,Deepika Bhatt,https://theprint.in/india/trivendra-rawat-offers-not-to-contest-ukhand-polls/807585/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/19_wed/img_1642598982167_97.jpg?,https://inshorts.com/en/news/exukhand-cm-trivendra-writes-to-bjp-says-he-wont-contest-polls-this-year-1642601055583,The Print,Wednesday
BJP to jointly contest 403 seats with Apna Dal & Nishad Party: Nadda,"BJP chief JP Nadda on Wednesday announced that his party, Apna Dal and Nishad Party will jointly contest all 403 seats in the upcoming Uttar Pradesh elections. ""We've had a detailed discussion with both the parties in last few days,"" he added. Nadda also shared two photos from a BJP meeting, which was attended by Union Home Minister Amit Shah.",2022-01-19,Shalini Ojha,https://www.aninews.in/news/national/politics/up-assembly-polls-bjp-to-jointly-contest-403-seats-with-apna-dal-nishad-party20220119171517/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/19_wed/img_1642594814774_950.jpg?,https://inshorts.com/en/news/bjp-to-jointly-contest-403-seats-with-apna-dal-nishad-party-nadda-1642595736417,ANI News,Wednesday
I will never join it back: Chiranjeevi on rumours of his re-entry in politics,"After reports surfaced that Chiranjeevi is planning to enter politics again, the actor took to Twitter and dismissed the rumours. He said that he is staying away from politics. ""I will never come back to politics and the legislature. Please do not broadcast speculation as news. I want to put a full stop to this news,"" Chiranjeevi tweeted.",2022-01-19,Mahima Kharbanda,https://www.pinkvilla.com/entertainment/south/chiranjeevi-finally-clears-air-about-rumours-his-political-re-entry-and-makes-request-998922?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/01_jan/19_wed/img_1642592279785_531.jpg?,https://inshorts.com/en/news/i-will-never-join-it-back-chiranjeevi-on-rumours-of-his-reentry-in-politics-1642593094418,PINKVILLA,Wednesday
