headlines,text,date,author,read_more,image_url,inshorts_url,original_source,day
Air travel may get costlier as ATF prices hit all-time highs after 18% hike,"Air travel may get costlier as aviation turbine fuel (ATF) prices were hiked by over 18%, the steepest ever increase, to all-time high levels on Wednesday. The prices crossed the ₹1-lakh-per-kilolitre mark for the first time ever after the sixth straight hike this year. Jet fuel makes up for almost 40% of the running cost of an airline.",2022-03-16,Kiran Khatri,https://www.moneycontrol.com/news/business/economy/atf-price-hiked-by-steepest-ever-18-to-all-time-high-8238241.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/16_wed/img_1647415688723_951.jpg?,https://inshorts.com/en/news/air-travel-may-get-costlier-as-atf-prices-hit-alltime-highs-after-18-hike-1647418724075,Moneycontrol,Wednesday
"Sensex jumps 1,040 points to end at 56,817; Nifty above 16,900","The Indian benchmark indices recouped the previous day's losses to end in the green on Wednesday amid positive global cues. The Sensex jumped nearly 1,040 points to close at 56,817, while the broader Nifty 50 also surged 312 points to end at 16,975. Ultratech Cement and Axis Bank were among top Sensex gainers, while Paytm ended 7% higher.",2022-03-16,Kiran Khatri,https://www.moneycontrol.com/news/business/markets/share-market-live-updates-stock-market-today-march-16-latest-news-bse-nse-sensex-nifty-covid-coronavirus-ilfs-transportation-networks-one-97-communications-infibeam-avenues-zomato-eki-energy-services-8237151.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/16_wed/img_1647424462208_898.jpg?,https://inshorts.com/en/news/sensex-jumps-1040-points-to-end-at-56817-nifty-above-16900-1647425621426,Moneycontrol,Wednesday
"Sensex jumps 900 points in early trade, Nifty above 16,900","The Indian benchmark indices opened higher on Wednesday amid positive global cues. In early trade, the Sensex jumped more than 900 points to trade near 56,700 levels, while the broader Nifty 50 jumped around 250 points to trade above 16,900 levels. Banks and financials, including IndusInd Bank and Axis Bank, were among top Sensex gainers.",2022-03-16,Kiran Khatri,https://www.bseindia.com/sensex/code/16/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/16_wed/img_1647403858685_386.jpg?,https://inshorts.com/en/news/sensex-jumps-900-points-in-early-trade-nifty-above-16900-1647404645825,BSE,Wednesday
Amazon's $8.5-billion MGM deal cleared by EU antitrust regulator,"The European Union's antitrust regulator has approved Amazon's proposed $8.5-billion acquisition of MGM Studios after concluding that the transaction ""won't raise competition concerns"" in Europe. Their combined market shares are low and they have strong rivals, the regulator noted. The deal, which is Amazon's second-biggest acquisition, is still pending approval by the US Federal Trade Commission.",2022-03-16,Kiran Khatri,https://www.reuters.com/business/media-telecom/amazon-wins-eu-antitrust-nod-85-billion-mgm-acquisition-2022-03-15/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/16_wed/img_1647410625583_649.jpg?,https://inshorts.com/en/news/amazons-$85billion-mgm-deal-cleared-by-eu-antitrust-regulator-1647411821978,Reuters,Wednesday
SC to hear Amazon's plea for protection of Future Retail's assets on Mar 23,The Supreme Court will hear Amazon's application seeking relief against the alienation of Future Retail's assets on March 23. Amazon filed the plea after Reliance Industries began taking control of Future Retail's stores across India. The court proposed that Amazon can press for relief during proceedings before the Singapore International Arbitration Centre-governed tribunal.,2022-03-16,Ashley Paul,https://www.moneycontrol.com/news/business/companies/sc-to-hear-amazons-plea-for-protection-of-future-groups-assets-on-march-23-8238141.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/16_wed/img_1647421459638_324.jpg?,https://inshorts.com/en/news/sc-to-hear-amazons-plea-for-protection-of-future-retails-assets-on-mar-23-1647426195080,Moneycontrol,Wednesday
Ex-Fortis Healthcare Promoter Shivinder Singh's interim bail plea rejected by SC,"The Supreme Court on Wednesday rejected former Fortis Healthcare Promoter Shivinder Singh's interim bail plea in a money laundering case, NDTV reported. Singh, who was arrested in December 2019, is accused of misappropriating ₹2,397 crore of Religare Finvest Limited's funds. Taking note of ""serious allegations"" and Singh being a ""flight risk"", SC rejected the interim bail plea.",2022-03-16,Ashley Paul,https://www.moneycontrol.com/news/india/supreme-court-rejects-ex-fortis-healthcare-promoter-shivinder-singhs-interim-bail-plea-8231031.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/16_wed/img_1647433435935_526.jpg?,https://inshorts.com/en/news/exfortis-healthcare-promoter-shivinder-singhs-interim-bail-plea-rejected-by-sc-1647433879677,Moneycontrol,Wednesday
₹7.34 lakh crore recovered by banks since FY16: MoS Finance,"Minister of State for Finance Bhagwat Karad on Tuesday said banks have recovered ₹7,34,542 crore in the last six financial years and in the first six months of FY22. This includes recoveries in cases of non-performing assets and written-off loan accounts. He added that systematic and comprehensive checking led to unearthing of frauds perpetrated over the years.",2022-03-15,Ashley Paul,https://www.moneycontrol.com/news/india/banks-recover-over-rs-7-34-lakh-crore-in-six-and-a-half-years-till-december-2021-8235351.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/15_tue/img_1647343278722_438.jpg?,https://inshorts.com/en/news/₹734-lakh-crore-recovered-by-banks-since-fy16-mos-finance-1647357747379,Moneycontrol,Tuesday
COVID-19 pandemic caused 93 lakh job losses in Southeast Asia: ADB,"Lockdowns imposed due to the COVID-19 pandemic caused 93 lakh job losses in Southeast Asia, Asian Development Bank (ADB) said in a report. The job losses pushed 47 lakh people to extreme poverty last year as inequality widened and movement restrictions hit retail and informal sectors the hardest. ""The pandemic's impact on poverty and unemployment will likely persist,"" ADB said.",2022-03-16,Ashley Paul,https://www.bloombergquint.com/onweb/pandemic-erased-over-9-million-jobs-in-southeast-asia-adb-says?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/16_wed/img_1647422836712_487.jpg?,https://inshorts.com/en/news/covid19-pandemic-caused-93-lakh-job-losses-in-southeast-asia-adb-1647426729125,Bloomberg Quint,Wednesday
"India had 8.22 cr taxpayers in FY20, will identify more soon: FM","Finance Minister Nirmala Sitharaman on Tuesday said India had 8,22,83,407 taxpayers in FY20 out of the total projected population of 136.30 crore (as on March 1, 2021). This includes persons who pay income tax and corporate tax. ""The (tax) department seeks to bring more non-filers into the tax net by formulating region-specific strategies...for identifying potential non-filers,"" she added.",2022-03-15,Ashley Paul,https://www.moneycontrol.com/news/trends/current-affairs-trends/india-had-over-8-22-crore-taxpayers-in-fy20-fm-nirmala-sitharaman-informs-rajya-sabha-8236121.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/15_tue/img_1647356573658_327.jpg?,https://inshorts.com/en/news/india-had-822-cr-taxpayers-in-fy20-will-identify-more-soon-fm-1647365191797,Moneycontrol,Tuesday
66 FDI proposals from neighbouring countries approved since Apr 2020: Govt,"India has received 347 foreign direct investment (FDI) proposals from neighbouring countries since April 2020, Minister of State for Commerce and Industry Som Parkash said. The total value of the proposals is about ₹75,951 crore. The highest number of approved proposals, at eight, were from the electronics sector, followed by the automobile and chemicals sectors at seven and five respectively.",2022-03-16,Ashley Paul,https://www.moneycontrol.com/news/business/347-fdi-proposals-received-from-countries-sharing-land-border-with-india-66-approved-8239641.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/16_wed/img_1647426595834_172.jpg?,https://inshorts.com/en/news/66-fdi-proposals-from-neighbouring-countries-approved-since-apr-2020-govt-1647432036617,Moneycontrol,Wednesday
Kerala Assembly passes unanimous resolution against LIC IPO,"The Kerala Legislative Assembly on Wednesday passed a unanimous resolution against the Centre's decision to sell its stakes in insurance company LIC. The resolution, which was moved by Kerala CM Pinarayi Vijayan, urged the Centre to retain its stake in the institution. Vijayan recalled that LIC was nationalised with an aim to protect stakeholders from the exploitation of private companies.",2022-03-16,Ashley Paul,https://www.moneycontrol.com/news/india/kerala-assembly-passes-unanimous-resolution-against-lic-ipo-8239191.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/16_wed/img_1647420321213_385.jpg?,https://inshorts.com/en/news/kerala-assembly-passes-unanimous-resolution-against-lic-ipo-1647421997362,Moneycontrol,Wednesday
I-T Dept recovers ₹20 crore cash in raids on Omaxe's offices: Reports,"The Income Tax Department has recovered ₹20 crore in cash after conducting raids on various offices of realty firm Omaxe Limited, ANI reported. The department has also seized ""accounts and sales documents which show more than ₹200 crore unaccounted transactions of the company"". The raids, which started on Monday, are still underway at 38 out of 45 premises.",2022-03-16,Ashley Paul,https://www.aninews.in/news/business/it-dept-recovers-rs-20-crore-cash-in-raids-on-real-estate-firm20220315232956/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/16_wed/img_1647425679922_653.jpg?,https://inshorts.com/en/news/it-dept-recovers-₹20-crore-cash-in-raids-on-omaxes-offices-reports-1647431598709,ANI News,Wednesday
"Starbucks CEO to step down, Founder Howard Schultz to return as interim CEO","Starbucks CEO Kevin Johnson will step down from his role on April 4 and Founder Howard Schultz will take over as interim CEO, the company announced on Wednesday. ""I feel this is a natural bookend to my 13 years with the company,"" Johnson said. He will continue in an advisory role to the company and its board through September.",2022-03-16,Ashley Paul,https://www.businessinsider.com/starbucks-ceo-kevin-johnson-retire-howard-schultz-interim-ceo-coffee-2022-3?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/16_wed/img_1647436727977_513.jpg?,https://inshorts.com/en/news/starbucks-ceo-to-step-down-founder-howard-schultz-to-return-as-interim-ceo-1647438998182,Business Insider,Wednesday
Govt has no plans to introduce cryptocurrency: MoS Finance,"The government is not planning to introduce a cryptocurrency that will be regulated by the Reserve Bank of India (RBI), the Minister of State for Finance, Pankaj Chaudhary, informed the Rajya Sabha on Tuesday. Cryptocurrencies are currently unregulated in India, he added. ''RBI doesn't issue cryptocurrency. Traditional paper currency is a legal tender and is issued by RBI,"" he clarified.",2022-03-15,Pragya Swastik,https://www.freepressjournal.in/amp/business/govt-has-no-plans-to-introduce-cryptocurrency?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/15_tue/img_1647347783421_196.jpg?,https://inshorts.com/en/news/govt-has-no-plans-to-introduce-cryptocurrency-mos-finance-1647350429407,Free Press Journal,Tuesday
"Zomato loans $150 mn to Blinkit, buys 16.66% stake in Mukunda Foods for $5 mn",Zomato is loaning $150 million to Blinkit (formerly Grofers) as per its plan of investing $400 million cash in Indian quick commerce over the next two years. The loan's interest rate will be 12% p.a. or higher with a tenor of not more than one year. Zomato is also acquiring a 16.66% stake in Mukunda Foods for $5 million.,2022-03-15,Pragya Swastik,https://www.moneycontrol.com/news/business/startup/zomato-to-give-150-million-debt-to-cash-strapped-blinkit-8235841.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/15_tue/img_1647353688651_312.jpg?,https://inshorts.com/en/news/zomato-loans-$150-mn-to-blinkit-buys-1666-stake-in-mukunda-foods-for-$5-mn-1647354801525,Moneycontrol,Tuesday
"We're broke, Amazon is driving us to our knees: Future Group to Supreme Court","After Amazon objected to Reliance Industries' takeover of several Future Retail stores, the Kishore Biyani-led group told the Supreme Court, ""We are broke, we have no money. Amazon is driving us to the knees."" ""Rents haven't been paid for 2 years...Landlords terminated leases and we had no money to pay them. Reliance signed up with landlords,"" Future's lawyer said.",2022-03-15,Kiran Khatri,https://www.moneycontrol.com/news/trends/legal-trends/future-amazon-talks-to-resolve-wrangle-fail-as-ecommerce-giant-flags-retail-assets-transfer-to-reliance-8233711.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/15_tue/img_1647330054927_660.jpg?,https://inshorts.com/en/news/were-broke-amazon-is-driving-us-to-our-knees-future-group-to-supreme-court-1647330903111,Moneycontrol,Tuesday
India's urban unemployment rate jumped to 12.6% in Apr-Jun 2021 amid 2nd wave,"India's urban unemployment rate jumped to 12.6% in April-June 2021 from 9.3% in the previous quarter amid COVID-19's second wave, according to data released by the government. The rise in unemployment in the second quarter of 2021 was the first such increase since the jobless rate peaked at 20.8% in April-June 2020, the Ministry of Statistics and Programme Implementation said.",2022-03-15,Pragya Swastik,https://www.moneycontrol.com/news/business/economy/indias-urban-unemployment-rate-jumped-to-12-6-in-april-june-2021-amid-second-wave-8230271.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/15_tue/img_1647357167009_510.jpg?,https://inshorts.com/en/news/indias-urban-unemployment-rate-jumped-to-126-in-aprjun-2021-amid-2nd-wave-1647357310910,Moneycontrol,Tuesday
"Russia threatened to arrest McDonald's, IBM execs who criticised govt: WSJ","Russian prosecutors issued warnings to McDonald's, IBM and Yum! Brands threatening to arrest corporate leaders for criticising the government, the Wall Street Journal reported. The companies that are withdrawing from Russia amid Ukraine's invasion were also warned that their assets could be seized. Yum! Brands, which operates KFC and Pizza Hut, and McDonald's have suspended operations in Russia.",2022-03-15,Hiral Goyal,https://www.bloombergquint.com/onweb/russian-prosecutors-threaten-ibm-yum-as-conflict-esclates-wsj?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/15_tue/img_1647342638124_397.jpg?,https://inshorts.com/en/news/russia-threatened-to-arrest-mcdonalds-ibm-execs-who-criticised-govt-wsj-1647344118375,BloombergQuint,Tuesday
"Musk shares old fake pic of Putin riding a bear, says he can bring it to fight him","World's richest person and Tesla CEO Elon Musk has shared an old photoshopped picture of Russian President Vladimir Putin riding a bear after challenging him to single combat. In response to Russian space agency Roscosmos' chief Dmitry Rogozin's tweet, Musk wrote, ""He can even bring his bear."" Earlier, Rogozin quoted a Russian poet's verse to call Musk a ""little devil"".",2022-03-15,Kiran Khatri,https://twitter.com/elonmusk/status/1503562377807077385?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/15_tue/img_1647328191926_807.jpg?,https://inshorts.com/en/news/musk-shares-old-fake-pic-of-putin-riding-a-bear-says-he-can-bring-it-to-fight-him-1647329078376,Twitter,Tuesday
700 investors face I-T dept's scrutiny for unaccounted crypto transactions: Report,"India's I-T department is reportedly planning to issue notices to 700 investors over high-value crypto transactions. ""We've a long list of people who were transacting in crypto assets but weren't paying tax...[We've] shortlisted about 700 transactions, where tax liability is very high,"" an official told The Economic Times. They're likely to face 30% tax, penalty and interest, the report said.",2022-03-15,Kiran Khatri,https://www.timesnownews.com/business-economy/industry/crypto-transactions-of-700-investors-under-income-tax-lens-likely-to-face-30-tax-penalty-article-90214280/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/15_tue/img_1647340268391_927.jpg?,https://inshorts.com/en/news/700-investors-face-it-depts-scrutiny-for-unaccounted-crypto-transactions-report-1647342438826,Times Now,Tuesday
"Alibaba, Tencent lose over $1 trillion in market value over a year","Chinese technology giants Alibaba and Tencent have lost more than $1 trillion in combined market value over the last 13 months. The stocks of Chinese tech companies plunged over the past year as the government extended its regulatory crackdown. While food delivery platform Meituan's market value has plunged by $254.6 billion since February 2021, e-commerce platform Pinduoduo lost $217.6 billion.",2022-03-15,Hiral Goyal,https://www.bloombergquint.com/markets/tencent-alibaba-have-erased-1-trillion-in-value-over-last-year?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/15_tue/img_1647354837527_993.jpg?,https://inshorts.com/en/news/alibaba-tencent-lose-over-$1-trillion-in-market-value-over-a-year-1647356081710,BloombergQuint,Tuesday
